Date,IWF,IWM,MTUM,SPY,SQM,VLUE,VXX
2018-11-23,-0.23323568996912358,-0.9266883065473834,-0.0,-0.9893515952814504,1.0,-0.8092787586097696,0.0
2018-11-26,-0.23253145525045502,-0.9295718920629896,-0.0,-0.9873387671124475,1.0,-0.807153596581467,0.0
2018-11-27,-0.21822627075200127,-0.9386805473401949,-0.0,-0.9840293386963209,1.0,-0.8023975708821326,0.0
2018-11-28,-0.21642115240314366,-0.951068283243158,-0.0,-0.9806879665100116,1.0,-0.8011137000908337,0.0
2018-11-29,-0.19231219512195122,-0.9357658536585367,-0.0,-0.9729170731707318,1.0,-0.8014829268292684,0.0
2018-11-30,-0.19389952621480872,-0.9415795450095931,-0.0,-0.9816750851638669,1.0,-0.7984259368025373,0.0
2018-12-03,-0.19124207560460202,-0.9424356265163967,-0.0,-0.9816075761133287,1.0,-0.7979963997808562,0.0
2018-12-04,-0.19913642845824753,-0.9509190302646174,-0.0,-0.9999207732530502,1.0,-0.811361115512597,0.0
2018-12-06,-0.1900743651986283,-0.872654413747929,-0.0,-1.0110584518167458,1.0,-0.7793704003390746,0.0
2018-12-07,-0.18748072772124577,-0.8734967622571692,-0.0,-1.0122571692876967,1.0,-0.7812596361393771,0.0
2018-12-10,-0.15632744881229269,-0.8781027185724635,-0.0,-1.0157090021733328,1.0,-0.7627254356197811,0.0
2018-12-11,-0.1531009230299794,-0.879700968800061,-0.0,-1.0146464261194597,1.0,-0.766763292394538,0.0
2018-12-12,-0.15223778091495288,-0.8803464458773703,-0.0,-1.0144606814453052,1.0,-0.7684383227135717,0.0
2018-12-13,-0.15213414634146338,-0.8762576219512194,-0.0,-1.0164634146341462,1.0,-0.7661204268292682,0.0
2018-12-14,-0.15633926191110942,-0.8651788094603343,-0.0,-1.02136573104315,1.0,-0.7656244049205925,0.0
2018-12-17,-0.13988851389784232,-0.8637897690645027,-0.0,-1.0094042698418717,1.0,-0.778961738273103,0.0
2018-12-18,-0.13005802124934068,-0.8539296209780725,-0.0,-1.005726772662196,1.0,-0.7779368547961721,0.0
2018-12-19,-0.12657369016208067,-0.8554466641537882,-0.0,-1.0080663399924614,1.0,-0.7792310591782888,0.0
2018-12-20,-0.12330567341268352,-0.838095595689558,-0.0,-1.0194120076596704,1.0,-0.7739270829422145,0.0
2018-12-21,-0.1200377358490566,-0.8427924528301887,-0.0,-1.0264150943396226,1.0,-0.784377358490566,0.0
2018-12-24,-0.0919596293100214,-0.8167560874948411,-0.0,-1.0268262484523318,1.0,-0.8163433759801899,0.0
2018-12-26,-0.09094628775479838,-0.8185909834846004,-0.0,-1.0072905817586668,1.0,-0.8028195209046272,0.0
2018-12-27,-0.05831750241944155,-0.7813900139789957,-0.0,-0.9410373131653463,1.0,-0.8036130327251872,0.0
2018-12-28,-0.053276485973272183,-0.7868940561069111,-0.0,-0.9412776324746516,1.0,-0.8013328078535343,0.0
2018-12-31,-0.05716438798578965,-0.7822155237377544,-0.0,-0.9440915778519396,1.0,-0.8050023325079845,0.0
2019-01-02,-0.05398816992292526,-0.7817888510485751,-0.0,-0.9424628069546516,1.0,-0.8066320129055387,0.0
2019-01-03,-0.05835990398738939,-0.7798875076129402,-0.0,-0.944649446494465,1.0,-0.7996632393508402,0.0
2019-01-04,-0.040262472807674476,-0.7839235405299383,-0.0,-0.9387325701651155,1.0,-0.8033237045754431,0.0
2019-01-07,-0.028908223407241092,-0.7605950042099354,-0.0,-0.932535784451305,1.0,-0.7862756104406399,0.0
2019-01-08,-0.03171491581195086,-0.7482759827773305,-0.0,-0.9377953582805336,1.0,-0.7827913326565619,0.0
2019-01-09,-0.032906507630240306,-0.7548500263111734,-0.0,-0.9393088931766356,1.0,-0.7811261182248728,0.0
2019-01-10,-0.03372953262508327,-0.7528487780933346,-0.0,-0.939763682900319,1.0,-0.7798113670628659,0.0
2019-01-11,-0.040737624456597954,-0.7262656008974899,-0.0,-0.9409619969148788,1.0,-0.7978544383676904,0.0
2019-01-14,-0.04990887424646011,-0.7265175942801065,-0.0,-0.9383849712603392,1.0,-0.7900252348240572,0.0
2019-01-15,-0.03966055335413964,-0.7118911526457903,-0.0,-0.9370901567486063,1.0,-0.8180383630816705,0.0
2019-01-16,-0.015765449438202246,-0.720435393258427,-0.0,-0.9281250000000001,1.0,-0.8469101123595506,0.0
2019-01-17,-0.013055380080016846,-0.7232048852389976,-0.0,-0.9279848389134553,1.0,-0.8452656699656067,0.0
2019-01-18,-0.023987056837366346,-0.721862689926843,-0.0,-0.9227982554867754,1.0,-0.8484805852560495,0.0
2019-01-22,-0.0,-0.7017771062666379,-0.0,-1.0618389812216706,1.0,-0.8338009928771855,0.0
2019-01-23,-0.0,-0.6926995515695068,-0.0,-1.0711748878923768,1.0,-0.8236053811659193,0.0
2019-01-24,-0.0,-0.6770594965675057,-0.0,-1.0876358695652175,1.0,-0.8107837528604119,0.0
2019-01-25,-0.0,-0.5948461510384349,-0.0,-1.2346972296236816,1.0,-0.8204912946672993,0.0
2019-01-28,-0.0,-0.5764985380116959,-0.0,-1.2609649122807016,1.0,-0.8174707602339181,0.0
2019-01-29,-0.0,-0.5669109563942836,-0.0,-1.2676438255771347,1.0,-0.829754488823745,0.0
2019-01-30,-0.0,-0.5620881534631718,-0.0,-1.2608727485722653,1.0,-0.8378972031044076,0.0
2019-01-31,-0.0,-0.569994872170537,-0.0,-1.2189949454252436,1.0,-0.8737455131492199,0.0
2019-02-01,-0.0,-0.5685160060137142,-0.0,-1.2312713138498772,1.0,-0.8671115837336365,0.0
2019-02-04,-0.0,-0.5778931208421668,-0.0,-1.2251261057094818,1.0,-0.8521821770597265,0.0
2019-02-05,-0.0,-0.5754744525547444,-0.0,-1.2099270072992698,1.0,-0.8642335766423357,0.0
2019-02-06,-0.0,-0.5698430083972253,-0.0,-1.2072289156626508,1.0,-0.8738590726542534,0.0
2019-02-07,-0.0,-0.5759682585905649,-0.0,-1.2010410599883519,1.0,-0.8630605707629586,0.0
2019-02-08,-0.0,-0.5853472121123889,-0.0,-1.215096811762993,1.0,-0.8390959382734022,0.0
2019-02-11,-0.0,-0.4886547242711626,-0.0,-1.1561643835616437,1.0,-0.867615033368458,0.0
2019-02-12,-0.0,-0.47588639971776336,-0.0,-1.1759745986946553,1.0,-0.8760627976715472,0.0
2019-02-13,-0.0,-0.4633300644438218,-0.0,-1.1728775567385823,1.0,-0.8661739983188569,0.0
2019-02-14,-0.0,-0.49981016808752976,-0.0,-1.1219066026990647,1.0,-0.8297380319607911,0.0
2019-02-15,-0.0,-0.501898908990471,-0.0,-1.1212884960640794,1.0,-0.8293743958016848,0.0
2019-02-19,-0.0,-0.47622970514536783,-0.0,-1.136752136752137,1.0,-0.8195517111179762,0.0
2019-02-20,-0.0,-0.45149839579493484,-0.0,-1.146972489589733,1.0,-0.8147313809816369,0.0
2019-02-21,-0.0,-0.41902785809041126,-0.0,-1.1472839212218102,1.0,-0.8351984761386443,0.0
2019-02-22,-0.0,-0.4313281142700179,-0.0,-1.1739458865540446,1.0,-0.8283546216179096,0.0
2019-02-25,-0.0,-0.4328944647411594,-0.0,-1.1819121803267387,1.0,-0.8318053353553456,0.0
2019-02-26,-0.0,-0.4348919747768856,-0.0,-1.1772164983977118,1.0,-0.8336377106233417,0.0
2019-02-27,-0.0,-0.4396206896551724,-0.0,-1.177448275862069,1.0,-0.8312413793103449,0.0
2019-02-28,-0.0,-0.45027318625077806,-0.0,-1.1880835465799848,1.0,-0.819697074486479,0.0
2019-03-01,-0.0,-0.45208801397952997,-0.0,-1.205342177525766,1.0,-0.9088120965728755,0.0
2019-03-04,-0.0,-0.4332501897841883,-0.0,-1.2120521996891154,1.0,-0.9696706792466471,0.0
2019-03-05,-0.0,-0.4282248135003983,-0.0,-1.2223871949011371,1.0,-0.9707394799739264,0.0
2019-03-06,-0.0,-0.42316193789179984,-0.0,-1.2337572924593254,1.0,-0.9666630430843933,0.0
2019-03-07,-0.0,-0.4056958818846349,-0.0,-1.2471592965187814,1.0,-0.9658391836143883,0.0
2019-03-08,-0.0,-0.38628132430949336,-0.0,-1.297859886592281,1.0,-0.9741357234314982,0.0
2019-03-11,-0.0,-0.3779287550495777,-0.0,-1.273117884686008,1.0,-1.0213734851266985,0.0
2019-03-12,-0.0,-0.32692593142348225,-0.0,-1.2958290040077187,1.0,-1.088095591509574,0.0
2019-03-13,-0.0,-0.3426555148980659,-0.0,-1.3061757897095065,1.0,-1.0849824508998582,0.0
2019-03-14,-0.0,-0.3420944404979998,-0.0,-1.3084831943769395,1.0,-1.0881594197480091,0.0
2019-03-15,-0.0,-0.34387675361887393,-0.0,-1.303724928366762,1.0,-1.0736054776169388,0.0
2019-03-18,-0.0,-0.36084799278304014,-0.0,-1.310629980454067,1.0,-1.087355284919561,0.0
2019-03-19,-0.0,-0.358245574302646,-0.0,-1.3204997546521722,1.0,-1.0958366360925529,0.0
2019-03-20,-0.0,-0.369273869917468,-0.0,-1.3203225562201863,1.0,-1.0962747028091164,0.0
2019-03-21,-0.0,-0.36542669584245074,-0.0,-1.3172489247717498,1.0,-1.0900550818682562,0.0
2019-03-22,-0.0,-0.35852205910246193,-0.0,-1.3571943401236675,1.0,-1.077766397329388,0.0
2019-03-25,-0.0,-0.29608896569861365,-0.0,-1.3824999060750647,1.0,-1.0784085358981101,0.0
2019-03-26,-0.0,-0.30616948127998794,-0.0,-1.381880690619215,1.0,-1.0899542861460576,0.0
2019-03-27,-0.0,-0.28502835538752364,-0.0,-1.4033648393194706,1.0,-1.0922873345935726,0.0
2019-03-28,-0.0,-0.282199765338178,-0.0,-1.4002119526134513,1.0,-1.102456379395178,0.0
2019-03-29,-0.0,-0.28696442777588366,-0.0,-1.400651589195742,1.0,-1.1006932605977953,0.0
2019-04-01,-0.0,-0.29149475756084636,-0.0,-1.3906658086982855,1.0,-1.1029562057610054,0.0
2019-04-02,-0.0,-0.3055031327847814,-0.0,-1.4039782592285046,1.0,-1.0649203593266399,0.0
2019-04-03,-0.0,-0.3028338860416039,-0.0,-1.4000226107928853,1.0,-1.0656089840217065,0.0
2019-04-04,-0.0,-0.292776658458324,-0.0,-1.3589284381762556,1.0,-1.0793597492724425,0.0
2019-04-05,-0.0,-0.2831084364370351,-0.0,-1.3590251560572648,1.0,-1.0957649609389601,0.0
2019-04-08,-0.0,-0.27743549531384193,-0.0,-1.358425749598596,1.0,-1.0981292707516523,0.0
2019-04-09,-0.0,-0.2607557052001497,-0.0,-1.3994762439206885,1.0,-1.0809203142536477,0.0
2019-04-10,-0.0,-0.23098958333333333,-0.0,-1.3974702380952382,1.0,-1.0917782738095239,0.0
2019-04-11,-0.0,-0.21919898756792972,-0.0,-1.415208814114494,1.0,-1.0877689272686666,0.0
2019-04-12,-0.0,-0.22266949942226696,-0.0,-1.4187260054418729,1.0,-1.0859144955085915,0.0
2019-04-15,-0.0,-0.22546458690947085,-0.0,-1.411635196656467,1.0,-1.094521979252183,0.0
2019-04-16,-0.0,-0.2268349137609199,-0.0,-1.4098409616964085,1.0,-1.0965803031434331,0.0
2019-04-17,-0.0,-0.21930447125621008,-0.0,-1.4190728773673005,1.0,-1.0970079563706996,0.0
2019-04-18,-0.0,-0.19199518507372856,-0.0,-1.425707192296118,1.0,-1.143921155582305,0.0
2019-04-22,-0.0,-0.20163148155141808,-0.0,-1.428377204577212,1.0,-1.1466067449677102,0.0
2019-04-23,-0.0,-0.22019216220305646,-0.0,-1.419503707066122,1.0,-1.1430246633378727,0.0
2019-04-24,-0.0,-0.19493258597182245,-0.0,-1.4234206938342675,1.0,-1.1689895470383276,0.0
2019-04-25,-0.0,-0.1859273596720938,-0.0,-1.4321985654104519,1.0,-1.1771224714410413,0.0
2019-04-26,-0.0,-0.19630753098902745,-0.0,-1.4074823053589485,1.0,-1.1411077407032917,0.0
2019-04-29,-0.0,-0.2112935342074614,-0.0,-1.4172897020701056,1.0,-1.1284141713942217,0.0
2019-04-30,-0.0,-0.19451849070771543,-0.0,-1.4222263938426882,1.0,-1.137713534822602,0.0
2019-05-01,-0.0,-0.18263831698734748,-0.0,-1.4461705472785806,1.0,-1.1145092460881936,0.0
2019-05-02,-0.0,-0.17731742885988855,-0.0,-1.446397188049209,1.0,-1.1155816475339342,0.0
2019-05-03,-0.0,-0.23797862867319683,-0.0,-1.3847209854556248,1.0,-1.0875630750964678,0.0
2019-05-06,-0.0,-0.20858645725292638,-0.0,-1.3925766780263744,1.0,-1.1030893465698624,0.0
2019-05-07,-0.0,-0.21536122237056815,-0.0,-1.3902610888592197,1.0,-1.1030262572318648,0.0
2019-05-08,-0.0,-0.22322053245940277,-0.0,-1.356482674816806,1.0,-1.1026254740950767,0.0
2019-05-09,-0.0,-0.22628841258715462,-0.0,-1.3561072785627328,1.0,-1.1066883092928026,0.0
2019-05-10,-0.0,-0.2374186550976139,-0.0,-1.2997469269703543,1.0,-1.0781272595806217,0.0
2019-05-13,-0.0,-0.23128221765617676,-0.0,-1.2943657402400779,1.0,-1.0790887134566167,0.0
2019-05-14,-0.0,-0.19157812165727733,-0.0,-1.3046067175354774,1.0,-1.069386008699993,0.0
2019-05-15,-0.0,-0.19249848328039684,-0.0,-1.321294743228293,1.0,-1.0549587809143142,0.0
2019-05-16,-0.0,-0.19921624510153188,-0.0,-1.3117919486996794,1.0,-1.0515140719629497,0.0
2019-05-17,-0.0,-0.18374117143468646,-0.0,-1.2882214453877436,1.0,-1.0951344795605338,0.0
2019-05-20,-0.0,-0.18232083362869497,-0.0,-1.2772382505139293,1.0,-1.084780605373219,0.0
2019-05-21,-0.0,-0.19189170083415805,-0.0,-1.2615580376078044,1.0,-1.081118337339177,0.0
2019-05-22,-0.0,-0.18545994065281898,-0.0,-1.2656139607178183,1.0,-1.0814610710753145,0.0
2019-05-23,-0.0,-0.1790944701273953,-0.0,-1.2676359529943182,1.0,-1.0822246532801636,0.0
2019-05-24,-0.0,-0.1937241772332241,-0.0,-1.2820914660208007,1.0,-1.0859096737426983,0.0
2019-05-28,-0.0,-0.17839688938037312,-0.0,-1.2933685299468483,1.0,-1.0954589234116932,0.0
2019-05-29,-0.0,-0.18227866162516945,-0.0,-1.292501961903403,1.0,-1.0923164728543913,0.0
2019-05-30,-0.0,-0.17731002497324297,-0.0,-1.2906528719229398,1.0,-1.0996075633250089,0.0
2019-05-31,-0.0,-0.1741103329998571,-0.0,-1.3046662855509503,1.0,-1.0941832213805918,0.0
2019-06-03,-0.0,-0.1941163839381576,-0.0,-1.3509770238350869,1.0,-1.0337842674110658,0.0
2019-06-04,-0.0,-0.1961172029480496,-0.0,-1.3197555275930255,1.0,-1.079309724968542,0.0
2019-06-05,-0.0,-0.20727466288147622,-0.0,-1.3146912704045421,1.0,-1.0266501064584812,0.0
2019-06-06,-0.0,-0.23097411129656592,-0.0,-1.2664512234099221,1.0,-1.053837139102951,0.0
2019-06-07,-0.0,-0.2542036183043633,-0.0,-1.2477474281660164,1.0,-1.0454061724015609,0.0
2019-06-10,-0.0,-0.2671903621248415,-0.0,-1.2140340989150344,1.0,-1.041355502324926,0.0
2019-06-11,-0.0,-0.266841026366014,-0.0,-1.2220258712094436,1.0,-1.0454513324379726,0.0
2019-06-12,-0.0,-0.2506051544923822,-0.0,-1.234799943044283,1.0,-1.0743628079168448,0.0
2019-06-13,-0.0,-0.2387840595796484,-0.0,-1.2393927458913676,1.0,-1.102366715600272,0.0
2019-06-14,-0.0,-0.2388284159266686,-0.0,-1.2397951876253224,1.0,-1.102012317387568,0.0
2019-06-17,-0.0,-0.2506108955009343,-0.0,-1.2290498778208996,1.0,-1.113842173350582,0.0
2019-06-18,-0.0,-0.27216709060294486,-0.0,-1.2111202665424714,1.0,-1.0992727403002185,0.0
2019-06-19,-0.0,-0.2536988063755271,-0.0,-1.2280037166750053,1.0,-1.0920234436423415,0.0
2019-06-20,-0.0,-0.2571019677996422,-0.0,-1.2271556350626118,1.0,-1.0935957066189623,0.0
2019-06-21,-0.0,-0.2616611818572042,-0.0,-1.2210974388324511,1.0,-1.0942910287594794,0.0
2019-06-24,-0.0,-0.25387096774193546,-0.0,-1.2185304659498206,1.0,-1.111827956989247,0.0
2019-06-25,-0.0,-0.2538817370100764,-0.0,-1.2188474916627818,1.0,-1.1131710115824578,0.0
2019-06-26,-0.0,-0.25044876857901915,-0.0,-1.2082286206648956,1.0,-1.1314712429094564,0.0
2019-06-27,-0.0,-0.24083807329541362,-0.0,-1.205594355245158,1.0,-1.153502771977824,0.0
2019-06-28,-0.0,-0.24539921489537944,-0.0,-1.2022544747361978,1.0,-1.1537436525371845,0.0
2019-07-01,-0.0,-0.22726453519806797,-0.0,-1.2378978481058285,1.0,-1.1393504667844139,0.0
2019-07-02,-0.0,-0.23750946935536232,-0.0,-1.2220338371631614,1.0,-1.1478301648569675,0.0
2019-07-03,-0.0,-0.2505868332671265,-0.0,-1.2046874435737243,1.0,-1.1560073670145534,0.0
2019-07-05,-0.0,-0.26149466705102337,-0.0,-1.1881666186220812,1.0,-1.1536826174690114,0.0
2019-07-08,-0.0,-0.26782947133230023,-0.0,-1.178060470647591,1.0,-1.1578795632275036,0.0
2019-07-09,-0.0,-0.2712725700075684,-0.0,-1.174721591523408,1.0,-1.1579630230295166,0.0
2019-07-10,-0.0,-0.2825914721982138,-0.0,-1.1612287525208875,1.0,-1.1574474214923653,0.0
2019-07-11,-0.0,-0.2814684055047194,-0.0,-1.163880683046329,1.0,-1.1572159377476763,0.0
2019-07-12,-0.0,-0.27553118574366003,-0.0,-1.1589408751488042,1.0,-1.172901410483027,0.0
2019-07-15,-0.0,-0.3082167075458087,-0.0,-1.1465156543067379,1.0,-1.1522507574664551,0.0
2019-07-16,-0.0,-0.3010441883152076,-0.0,-1.1561946742782816,1.0,-1.155869494526141,0.0
2019-07-17,-0.0,-0.28554996405463695,-0.0,-1.1500359453630482,1.0,-1.1589863407620418,0.0
2019-07-18,-0.0,-0.2863959245174715,-0.0,-1.1456195737963695,1.0,-1.155557150032288,0.0
2019-07-19,-0.0,-0.28662625972814976,-0.0,-1.14611053329986,1.0,-1.1536778682351254,0.0
2019-07-22,-0.0,-0.2798933602334546,-0.0,-1.1379471844940015,1.0,-1.184818244046547,0.0
2019-07-23,-0.0,-0.29478902878339336,-0.0,-1.1126368727039269,1.0,-1.159253843135856,0.0
2019-07-24,-0.0,-0.2980580794584001,-0.0,-1.116052022091573,1.0,-1.149082487083556,0.0
2019-07-25,-0.0,-0.2715684529108065,-0.0,-1.159480149546021,1.0,-1.12957094534449,0.0
2019-07-26,-0.0,-0.2661588838268793,-0.0,-1.1623006833712985,1.0,-1.1308015375854215,0.0
2019-07-29,-0.0,-0.2645051194539249,-0.0,-1.157387656427759,1.0,-1.133283560864619,0.0
2019-07-30,-0.0,-0.27175187408960105,-0.0,-1.1550431662344123,1.0,-1.1259814545066968,0.0
2019-07-31,-0.0,-0.30449446180062484,-0.0,-1.1343013348480546,1.0,-1.1112965066742402,0.0
2019-08-01,-0.0,-0.30688691592090833,-0.0,-1.1268791340950088,1.0,-1.1034275405892964,0.0
2019-08-02,-0.0,-0.3108610217934977,-0.0,-1.131832797427653,1.0,-1.130010718113612,0.0
2019-08-05,-0.0,-0.3102141503700261,-0.0,-1.129991777197812,1.0,-1.1349254585106003,0.0
2019-08-06,-0.0,-0.312900274473925,-0.0,-1.072066999788866,1.0,-1.133929199802942,0.0
2019-08-07,-0.0,-0.3215340269966254,-0.0,-1.0465059055118109,1.0,-1.1471456692913387,0.0
2019-08-08,-0.0,-0.3167559565769068,-0.0,-1.055688707176089,1.0,-1.1521570562526433,0.0
2019-08-09,-0.0,-0.3314901460371474,-0.0,-1.0854955338153978,1.0,-1.12760527435134,0.0
2019-08-12,-0.0,-0.32586932682443664,-0.0,-1.098199441083873,1.0,-1.1133750751706817,0.0
2019-08-13,-0.0,-0.30134841854342337,-0.0,-1.1161988116839223,1.0,-1.1402853381719857,0.0
2019-08-14,-0.0,-0.3075996883631985,-0.0,-1.096217862454848,1.0,-1.137509738650046,0.0
2019-08-15,-0.0,-0.32930365815310436,-0.0,-1.0748401523356976,1.0,-1.089794207050767,0.0
2019-08-16,-0.0,-0.3376043012254303,-0.0,-1.0628076667946793,1.0,-1.09084243968858,0.0
2019-08-19,-0.0,-0.3239377805616453,-0.0,-1.0648293141246477,1.0,-1.0910672651981765,0.0
2019-08-20,-0.0,-0.3325337227089417,-0.0,-1.0681059657905716,1.0,-1.0759282436378805,0.0
2019-08-21,-0.0,-0.3353707240840424,-0.0,-1.0673380795276959,1.0,-1.0700816113908667,0.0
2019-08-22,-0.0,-0.3419961679149973,-0.0,-1.0703361783661383,1.0,-1.0714161295941471,0.0
2019-08-23,-0.0,-0.3473185227111929,-0.0,-1.1165628979765108,1.0,-1.0736521862176314,0.0
2019-08-26,-0.0,-0.3350827472796613,-0.0,-1.1091984185297925,1.0,-1.0545467268465063,0.0
2019-08-27,-0.0,-0.33147009502515373,-0.0,-1.1019424259362771,1.0,-1.0601942425936277,0.0
2019-08-28,-0.0,-0.3206037840845854,-0.0,-1.1182178631051753,1.0,-1.0391624930439622,0.0
2019-08-29,-0.0,-0.3244546179724621,-0.0,-1.117989803350328,1.0,-1.0257690840356537,0.0
2019-08-30,-0.0,-0.31710608262403983,-0.0,-1.1226212718842987,1.0,-1.020275413466196,0.0
2019-09-03,-0.0,-0.32889319447808185,-0.0,-1.1028266961907067,1.0,-1.0280939694841367,0.0
2019-09-04,-0.0,-0.3385944220896351,-0.0,-1.1060427362286667,1.0,-1.0241778826141252,0.0
2019-09-05,-0.0,-0.3651706678607103,-0.0,-1.0951675679399306,1.0,-0.9840181862019083,0.0
2019-09-06,-0.0,-0.366943974593531,-0.0,-1.09441126721668,1.0,-0.9906106527667506,0.0
2019-09-09,-0.0,-0.36702568351284176,-0.0,-1.0934824634078983,1.0,-0.9916114333057167,0.0
2019-09-10,-0.0,-0.3667563465783664,-0.0,-1.1004415011037527,1.0,-0.982064017660044,0.0
2019-09-11,-0.0,-0.3850890849334026,-0.0,-1.0644179207749525,1.0,-1.010136654558035,0.0
2019-09-12,-0.0,-0.4195959806682661,-0.0,-1.0537533465456697,1.0,-1.0035812384826677,0.0
2019-09-13,-0.0,-0.4164696063430241,-0.0,-1.0626304075671165,1.0,-0.9984351091946029,0.0
2019-09-16,-0.0,-0.41875825627476876,-0.0,-1.0601752068414099,1.0,-0.9973927553361607,0.0
