Date,IWF,IWM,KOF,MTUM,SPY,VLUE,VXX
2018-11-09,-0.1667995482027772,-0.6796558368214736,1.0,-0.0,-0.7980532854959803,-0.6775297322437047,0.0
2018-11-12,-0.1661318601343081,-0.6616163286909921,1.0,-0.0,-0.8057494458963247,-0.6746170895497701,0.0
2018-11-13,-0.14300229432972797,-0.6551294657489348,1.0,-0.0,-0.808849557522124,-0.670632579482137,0.0
2018-11-14,-0.1422197434467373,-0.6568354056625438,1.0,-0.0,-0.8097503362750565,-0.6719267740559692,0.0
2018-11-15,-0.14109746109746107,-0.6564782964782965,1.0,-0.0,-0.8109746109746109,-0.6674529074529074,0.0
2018-11-16,-0.13785443616882267,-0.6476218476414478,1.0,-0.0,-0.8091924735397884,-0.6720240428590095,0.0
2018-11-19,-0.13053367175396383,-0.6598872663743944,1.0,-0.0,-0.8237465800837263,-0.6821373240597292,0.0
2018-11-20,-0.08069807111927568,-0.6521125836504396,1.0,-0.0,-0.8351594278966015,-0.7124393124261909,0.0
2018-11-21,-0.08274270108589635,-0.6444177124650496,1.0,-0.0,-0.8323688146173354,-0.6916249431042331,0.0
2018-11-23,-0.0834416006236196,-0.6395024035338445,1.0,-0.0,-0.8335065609977914,-0.6915681434325062,0.0
2018-11-26,-0.08208032285360932,-0.6511749007355335,1.0,-0.0,-0.8319664128099982,-0.6893184924819371,0.0
2018-11-27,-0.0646284194279334,-0.6789924797215198,1.0,-0.0,-0.8435519358970148,-0.6967915667794161,0.0
2018-11-28,-0.06724953983697081,-0.6713449907967394,1.0,-0.0,-0.8482776755193268,-0.6999737049697607,0.0
2018-11-29,-0.05762645533705117,-0.662818380458533,1.0,-0.0,-0.8423181032514757,-0.6984639467762449,0.0
2018-11-30,-0.05783156109335246,-0.6636440733250701,1.0,-0.0,-0.8444777872007306,-0.695837954204449,0.0
2018-12-03,-0.05126349039220847,-0.6774151092392735,1.0,-0.0,-0.8566070018425901,-0.7050868649644643,0.0
2018-12-04,-0.045242782152230966,-0.6787729658792651,1.0,-0.0,-0.8536745406824147,-0.7031496062992126,0.0
2018-12-06,-0.03644719624676858,-0.6129958829349248,1.0,-0.0,-0.8640411068202855,-0.6780710433089714,0.0
2018-12-07,-0.03549087195199796,-0.6131431124728712,1.0,-0.0,-0.8646112600536192,-0.6784118473126516,0.0
2018-12-10,-0.0040785355211988995,-0.6208542793006417,1.0,-0.0,-0.8728698346454202,-0.6638211767681558,0.0
2018-12-11,-0.0,-0.6273887372230335,1.0,-0.0,-0.8684210526315789,-0.6786235794552726,0.0
2018-12-12,-0.0,-0.6280015245839157,1.0,-0.0,-0.8678693939778934,-0.6803455723542117,0.0
2018-12-13,-0.0,-0.636764142510535,1.0,-0.0,-0.8689822500319243,-0.6867258332269186,0.0
2018-12-14,-0.0,-0.6183743322350533,1.0,-0.0,-0.8890630498064681,-0.6914366143117623,0.0
2018-12-17,-0.0,-0.6130645264029556,1.0,-0.0,-0.8707560991145933,-0.7011274603477929,0.0
2018-12-18,-0.0,-0.6003857951491003,1.0,-0.0,-0.8632008348354046,-0.6986370679568668,0.0
2018-12-19,-0.0,-0.600797140416917,1.0,-0.0,-0.8636636826621958,-0.6987947996077563,0.0
2018-12-20,-0.0,-0.5854250756811302,1.0,-0.0,-0.8739278506559031,-0.6939959636730575,0.0
2018-12-21,-0.0,-0.6003678569163442,1.0,-0.0,-0.897697723092535,-0.6731147333037356,0.0
2018-12-24,-0.0,-0.585537307316458,1.0,-0.0,-0.88992213851149,-0.676796015509252,0.0
2018-12-26,-0.0,-0.6049514258853024,1.0,-0.0,-0.8650893136947666,-0.6637731118771545,0.0
2018-12-27,-0.0,-0.5623287052374785,1.0,-0.0,-0.7824594163178026,-0.6669879227780622,0.0
2018-12-28,-0.0,-0.5653102991633059,1.0,-0.0,-0.780533317281647,-0.6638475892373442,0.0
2018-12-31,-0.0,-0.5672567437379576,1.0,-0.0,-0.7800156551059729,-0.6633249036608863,0.0
2019-01-02,-0.0,-0.5660371684609371,1.0,-0.0,-0.7772298069405185,-0.6638900583388464,0.0
2019-01-03,-0.0,-0.5670981336544251,1.0,-0.0,-0.7744431065623119,-0.6686935580975316,0.0
2019-01-04,-0.0,-0.5736378349217766,1.0,-0.0,-0.7481568063297968,-0.675268237127615,0.0
2019-01-07,-0.0,-0.5447388520063451,1.0,-0.0,-0.7380882439339639,-0.6547206392103871,0.0
2019-01-08,-0.0,-0.5368785178236398,1.0,-0.0,-0.7420555816135086,-0.6525856003752346,0.0
2019-01-09,-0.0,-0.5289435177055897,1.0,-0.0,-0.7410886742756805,-0.6565115598478197,0.0
2019-01-10,-0.0,-0.5298354511916613,1.0,-0.0,-0.740938103882415,-0.6571119049013292,0.0
2019-01-11,-0.0,-0.5262016412661196,1.0,-0.0,-0.7429953106682298,-0.6616354044548652,0.0
2019-01-14,-0.0,-0.5278973728143397,1.0,-0.0,-0.7428169756611898,-0.6581436897753565,0.0
2019-01-15,-0.0,-0.5278593236261155,1.0,-0.0,-0.7416627524659464,-0.6661284640676374,0.0
2019-01-16,-0.0,-0.5248035651460068,1.0,-0.0,-0.7402955318400376,-0.6667937140846723,0.0
2019-01-17,-0.0,-0.5141116100064144,1.0,-0.0,-0.7356697183509242,-0.6658405737943903,0.0
2019-01-18,-0.0,-0.5155858326697927,1.0,-0.0,-0.7454952962340382,-0.6879884396472913,0.0
2019-01-22,-0.0,-0.4642376782138268,1.0,-0.0,-0.8437098365065606,-0.6809636249514303,0.0
2019-01-23,-0.0,-0.4466060098168323,1.0,-0.0,-0.8524182928289238,-0.6939123668143182,0.0
2019-01-24,-0.0,-0.45106942287011587,1.0,-0.0,-0.8406918389293823,-0.6954534591946469,0.0
2019-01-25,-0.0,-0.388007537077559,1.0,-0.0,-0.9409494286408947,-0.7101872112813031,0.0
2019-01-28,-0.0,-0.3727513469089581,1.0,-0.0,-0.9636562870970687,-0.7074544181657687,0.0
2019-01-29,-0.0,-0.3559513971780981,1.0,-0.0,-0.9841765372019711,-0.7204725614421693,0.0
2019-01-30,-0.0,-0.35572154533765993,1.0,-0.0,-0.983438437519133,-0.7221269821833098,0.0
2019-01-31,-0.0,-0.3747849065880039,1.0,-0.0,-0.9221361848574237,-0.775811209439528,0.0
2019-02-01,-0.0,-0.3750076965704082,1.0,-0.0,-0.9295302013422818,-0.7741210516593806,0.0
2019-02-04,-0.0,-0.37512315270935964,1.0,-0.0,-0.9288485221674878,-0.7748460591133005,0.0
2019-02-05,-0.0,-0.36811156948463764,1.0,-0.0,-0.9182624222646388,-0.7922541715411613,0.0
2019-02-06,-0.0,-0.35616353945219825,1.0,-0.0,-0.9268262624395353,-0.7980096743383553,0.0
2019-02-07,-0.0,-0.3531714232879245,1.0,-0.0,-0.9237194107131849,-0.8051223571472601,0.0
2019-02-08,-0.0,-0.3217860588519055,1.0,-0.0,-0.912053786782441,-0.7811444766039557,0.0
2019-02-11,-0.0,-0.29753739235534066,1.0,-0.0,-0.9087475449463666,-0.8152893186281915,0.0
2019-02-12,-0.0,-0.2850805226374962,1.0,-0.0,-0.930294743239137,-0.8232148283196596,0.0
2019-02-13,-0.0,-0.29487646451769567,1.0,-0.0,-0.925635889030535,-0.8147574819401445,0.0
2019-02-14,-0.0,-0.2608642578125,1.0,-0.0,-0.9725952148437499,-0.8183288574218749,0.0
2019-02-15,-0.0,-0.27182212448842463,1.0,-0.0,-0.9680532649196751,-0.8143363264308838,0.0
2019-02-19,-0.0,-0.254668982116199,1.0,-0.0,-0.9821161990067939,-0.8098284739359595,0.0
2019-02-20,-0.0,-0.2318673658048677,1.0,-0.0,-0.9970599824205134,-0.8019883005486013,0.0
2019-02-21,-0.0,-0.259357482972696,1.0,-0.0,-0.9832137906093664,-0.7711108432282562,0.0
2019-02-22,-0.0,-0.26339595332147275,1.0,-0.0,-0.9880891354823148,-0.7639236498507374,0.0
2019-02-25,-0.0,-0.25771071926316425,1.0,-0.0,-0.999878809913349,-0.7721323395746228,0.0
2019-02-26,-0.0,-0.2608445413788925,1.0,-0.0,-0.9981218950684599,-0.7702653580516176,0.0
2019-02-27,-0.0,-0.2514247605189766,1.0,-0.0,-1.0037589426458107,-0.7762519704134837,0.0
2019-02-28,-0.0,-0.24453160356011464,1.0,-0.0,-0.9900739176346356,-0.7824407904661337,0.0
2019-03-01,-0.0,-0.23305988761681543,1.0,-0.0,-0.9876498692869379,-0.784218275789537,0.0
2019-03-04,-0.0,-0.2313967787408896,1.0,-0.0,-0.9694970156863922,-0.7984463573378123,0.0
2019-03-05,-0.0,-0.22289373985206568,1.0,-0.0,-0.9854771784232366,-0.7984244392326658,0.0
2019-03-06,-0.0,-0.21702612712601613,1.0,-0.0,-0.9854216036236014,-0.7971923088460269,0.0
2019-03-07,-0.0,-0.15398507816200852,1.0,-0.0,-1.015691615348176,-0.7909758408337281,0.0
2019-03-08,-0.0,-0.13273911347198464,1.0,-0.0,-1.0680651841181237,-0.8003061132619069,0.0
2019-03-11,-0.0,-0.1393791844187462,1.0,-0.0,-1.068685331710286,-0.8351491174680463,0.0
2019-03-12,-0.0,-0.08165640601549817,1.0,-0.0,-1.0820852093479125,-0.8991699592636834,0.0
2019-03-13,-0.0,-0.09872817417546884,1.0,-0.0,-1.086287069257537,-0.8944661718966526,0.0
2019-03-14,-0.0,-0.09593755761784771,1.0,-0.0,-1.088685391186774,-0.8883596582877513,0.0
2019-03-15,-0.0,-0.09302899444787169,1.0,-0.0,-1.090407156076496,-0.9010795805058606,0.0
2019-03-18,-0.0,-0.09999061414760817,1.0,-0.0,-1.103870099802897,-0.9247880361668178,0.0
2019-03-19,-0.0,-0.10527308744458072,1.0,-0.0,-1.1013740842058928,-0.9377102789045059,0.0
2019-03-20,-0.0,-0.10562803302451629,1.0,-0.0,-1.102130207348585,-0.9434360622675994,0.0
2019-03-21,-0.0,-0.10780787471750962,1.0,-0.0,-1.1883056943692905,-0.8869083617149951,0.0
2019-03-22,-0.0,-0.10361530811920573,1.0,-0.0,-1.230359606069355,-0.8739293619478394,0.0
2019-03-25,-0.0,-0.06829609827509388,1.0,-0.0,-1.2438100693781426,-0.8703774425561709,0.0
2019-03-26,-0.0,-0.0936265853266977,1.0,-0.0,-1.257986835768181,-0.8591748274201316,0.0
2019-03-27,-0.0,-0.07896425591991273,1.0,-0.0,-1.2674067894500418,-0.8622537380478728,0.0
2019-03-28,-0.0,-0.07450299170044393,1.0,-0.0,-1.2687061699800553,-0.8737052049153959,0.0
2019-03-29,-0.0,-0.08387055183084063,1.0,-0.0,-1.2691787003610107,-0.8702617328519855,0.0
2019-04-01,-0.0,-0.08795281681062266,1.0,-0.0,-1.2620858579347687,-0.8728890034807272,0.0
2019-04-02,-0.0,-0.09743968172484599,1.0,-0.0,-1.2671971252566734,-0.8437820841889117,0.0
2019-04-03,-0.0,-0.09981101252442422,1.0,-0.0,-1.2583042378039013,-0.8450623018033889,0.0
2019-04-04,-0.0,-0.09859741257845524,1.0,-0.0,-1.2676764442167285,-0.8359805302933265,0.0
2019-04-05,-0.0,-0.1006500784577449,1.0,-0.0,-1.264963012777404,-0.83677586703814,0.0
2019-04-08,-0.0,-0.10374907796414483,1.0,-0.0,-1.2641993521695905,-0.8391328052339566,0.0
2019-04-09,-0.0,-0.09493019365630831,1.0,-0.0,-1.286366853245834,-0.8355529820497973,0.0
2019-04-10,-0.0,-0.08272318561335902,1.0,-0.0,-1.2831727681438663,-0.8454399486191394,0.0
2019-04-11,-0.0,-0.06362583633556355,1.0,-0.0,-1.310537828100875,-0.8425115800308801,0.0
2019-04-12,-0.0,-0.06763985563289508,1.0,-0.0,-1.3140629028100026,-0.8407772621809745,0.0
2019-04-15,-0.0,-0.07087807552158912,1.0,-0.0,-1.3039566605398085,-0.8497952339492438,0.0
2019-04-16,-0.0,-0.07725017717930546,1.0,-0.0,-1.3000128857676698,-0.8441466400360802,0.0
2019-04-17,-0.0,-0.08244500982255,1.0,-0.0,-1.3104569901130398,-0.8276384013397313,0.0
2019-04-18,-0.0,-0.08126127286781758,1.0,-0.0,-1.306106673537748,-0.8334514300438032,0.0
2019-04-22,-0.0,-0.08850329585110508,1.0,-0.0,-1.306772650898281,-0.8359506268579553,0.0
2019-04-23,-0.0,-0.10592332247767064,1.0,-0.0,-1.2986489536645922,-0.8198819849740431,0.0
2019-04-24,-0.0,-0.0912839013077369,1.0,-0.0,-1.2961412098176897,-0.8336339625072472,0.0
2019-04-25,-0.0,-0.08263134203588193,1.0,-0.0,-1.3062825541765801,-0.8263134203588194,0.0
2019-04-26,-0.0,-0.08571520432112659,1.0,-0.0,-1.2994887952930585,-0.8299199434138188,0.0
2019-04-29,-0.0,-0.0855544481239752,1.0,-0.0,-1.299971063884513,-0.8295984310195158,0.0
2019-04-30,-0.0,-0.07680945347119646,1.0,-0.0,-1.2930126517243594,-0.8412754479481087,0.0
2019-05-01,-0.0,-0.07640897114581324,1.0,-0.0,-1.2984384037015617,-0.8383137330505752,0.0
2019-05-02,-0.0,-0.07456788536914477,1.0,-0.0,-1.2862879907472853,-0.8518923086808456,0.0
2019-05-03,-0.0,-0.08678057553956833,1.0,-0.0,-1.2770105344295992,-0.8479573484069886,0.0
2019-05-06,-0.0,-0.089664,1.0,-0.0,-1.276224,-0.834112,0.0
2019-05-07,-0.0,-0.09239582666581322,1.0,-0.0,-1.2757472956538436,-0.8322345260193305,0.0
2019-05-08,-0.0,-0.107159896943287,1.0,-0.0,-1.2408791628232452,-0.8326918795127072,0.0
2019-05-09,-0.0,-0.10888379788723432,1.0,-0.0,-1.2419816723940436,-0.8310105638284333,0.0
2019-05-10,-0.0,-0.11047122084698845,1.0,-0.0,-1.2376467593623723,-0.8336568137707213,0.0
2019-05-13,-0.0,-0.10794822047644793,1.0,-0.0,-1.2367609172736234,-0.8358512769950064,0.0
2019-05-14,-0.0,-0.08097585481490785,1.0,-0.0,-1.2368991177117021,-0.8219724324154606,0.0
2019-05-15,-0.0,-0.08587954231107758,1.0,-0.0,-1.247736703130894,-0.8098516283163587,0.0
2019-05-16,-0.0,-0.0892290285067731,1.0,-0.0,-1.2468491686834082,-0.8068956846968602,0.0
2019-05-17,-0.0,-0.08226253464348703,1.0,-0.0,-1.2337490551776265,-0.8333963214915596,0.0
2019-05-20,-0.0,-0.07544141252006421,1.0,-0.0,-1.2370566204009694,-0.8348283133478109,0.0
2019-05-21,-0.0,-0.0926347997127603,1.0,-0.0,-1.204658278435168,-0.8248774548065815,0.0
2019-05-22,-0.0,-0.08819305694305694,1.0,-0.0,-1.2089785214785216,-0.8247065434565435,0.0
2019-05-23,-0.0,-0.09139382600561273,1.0,-0.0,-1.2217648893046462,-0.8050202681633927,0.0
2019-05-24,-0.0,-0.060697508011075506,1.0,-0.0,-1.2327722987897831,-0.8176274772112124,0.0
2019-05-28,-0.0,-0.04232243587745816,1.0,-0.0,-1.2433695889300962,-0.8308349175678624,0.0
2019-05-29,-0.0,-0.041587607701639245,1.0,-0.0,-1.2439889265607018,-0.8249401225543563,0.0
2019-05-30,-0.0,-0.03632119514472456,1.0,-0.0,-1.24307500778089,-0.8329598506069095,0.0
2019-05-31,-0.0,-0.03850943278749767,1.0,-0.0,-1.2492372828590999,-0.8253844717016374,0.0
2019-06-03,-0.0,-0.04346209844800347,1.0,-0.0,-1.2515101762646759,-0.8028561692636537,0.0
2019-06-04,-0.0,-0.07387145083896207,1.0,-0.0,-1.2120786087594364,-0.7703780677893579,0.0
2019-06-05,-0.0,-0.07604298738151301,1.0,-0.0,-1.2324156251886735,-0.7103181790738393,0.0
2019-06-06,-0.0,-0.07929754684529737,1.0,-0.0,-1.2237108113816724,-0.7143719260130955,0.0
2019-06-07,-0.0,-0.10269993679077746,1.0,-0.0,-1.2012160250428918,-0.7060470156217078,0.0
2019-06-10,-0.0,-0.11933152933480033,1.0,-0.0,-1.1517737666894645,-0.7025186594903209,0.0
2019-06-11,-0.0,-0.11911373883961898,1.0,-0.0,-1.1614858610289944,-0.7054555227089492,0.0
2019-06-12,-0.0,-0.11788982594652789,1.0,-0.0,-1.1608947903582751,-0.7118547760033495,0.0
2019-06-13,-0.0,-0.11365397222718875,1.0,-0.0,-1.1536146373442995,-0.7126765599856965,0.0
2019-06-14,-0.0,-0.10805349182763745,1.0,-0.0,-1.1522436849925706,-0.7114710252600297,0.0
2019-06-17,-0.0,-0.10930163447251114,1.0,-0.0,-1.1523328380386328,-0.7101337295690936,0.0
2019-06-18,-0.0,-0.1130311279441354,1.0,-0.0,-1.1364658539472128,-0.7094034797017399,0.0
2019-06-19,-0.0,-0.07274106049116258,1.0,-0.0,-1.1311614069882752,-0.7127690602578312,0.0
2019-06-20,-0.0,-0.062431764638280755,1.0,-0.0,-1.1118485318623226,-0.6987875653622939,0.0
2019-06-21,-0.0,-0.06523170277928843,1.0,-0.0,-1.0978046197441107,-0.6992586655980765,0.0
2019-06-24,-0.0,-0.06743383199079402,1.0,-0.0,-1.0947928653624857,-0.7146432681242807,0.0
2019-06-25,-0.0,-0.06757610568638713,1.0,-0.0,-1.0930786904078116,-0.7112578977599081,0.0
2019-06-26,-0.0,-0.06655942087271265,1.0,-0.0,-1.0765275344000462,-0.72953951337221,0.0
2019-06-27,-0.0,-0.06669352054321556,1.0,-0.0,-1.0883588445160548,-0.7221486937507193,0.0
2019-06-28,-0.0,-0.03947292709592036,1.0,-0.0,-1.113009954542839,-0.7245526209793429,0.0
2019-07-01,-0.0,-0.03670304422745548,1.0,-0.0,-1.1229465824238944,-0.7122343480758184,0.0
2019-07-02,-0.0,-0.038469261883588166,1.0,-0.0,-1.1176740583493503,-0.7125562982300123,0.0
2019-07-03,-0.0,-0.03420962002066353,1.0,-0.0,-1.1232923889335322,-0.712403857192056,0.0
2019-07-05,-0.0,-0.03934886653483506,1.0,-0.0,-1.1131172441463903,-0.7134668844753962,0.0
2019-07-08,-0.0,-0.040269418171395815,1.0,-0.0,-1.1113786185153338,-0.7145027228432216,0.0
2019-07-09,-0.0,-0.034426464270370896,1.0,-0.0,-1.112759558928827,-0.7168838608048117,0.0
2019-07-10,-0.0,-0.03548730336755529,1.0,-0.0,-1.1124723204785323,-0.7278635723118512,0.0
2019-07-11,-0.0,-0.036835003301656566,1.0,-0.0,-1.1055668800780913,-0.7286038299216215,0.0
2019-07-12,-0.0,-0.05181584215041464,1.0,-0.0,-1.0766085215899341,-0.7311695739205032,0.0
2019-07-15,-0.0,-0.06643776824034335,1.0,-0.0,-1.087639484978541,-0.7071530758226038,0.0
2019-07-16,-0.0,-0.06877110640489954,1.0,-0.0,-1.1030278747638944,-0.6900578100852842,0.0
2019-07-17,-0.0,-0.07967740090373505,1.0,-0.0,-1.0973231138820567,-0.6829205513927815,0.0
2019-07-18,-0.0,-0.07825241051758176,1.0,-0.0,-1.0989099024348372,-0.6839861520414294,0.0
2019-07-19,-0.0,-0.08285951027172204,1.0,-0.0,-1.0929455127289351,-0.6814480413726106,0.0
2019-07-22,-0.0,-0.08618475500128421,1.0,-0.0,-1.0889244028423848,-0.6786906766359407,0.0
2019-07-23,-0.0,-0.09242307582627543,1.0,-0.0,-1.0846379787264382,-0.6746228648016654,0.0
2019-07-24,-0.0,-0.097111738374248,1.0,-0.0,-1.0920366093576257,-0.6620477290223249,0.0
2019-07-25,-0.0,-0.08698624284371528,1.0,-0.0,-1.1052436697143182,-0.6560710928821669,0.0
2019-07-26,-0.0,-0.08599550536227349,1.0,-0.0,-1.1053964099792335,-0.6533155065001565,0.0
2019-07-29,-0.0,-0.09031110609225905,1.0,-0.0,-1.0850601321212807,-0.6477330472587658,0.0
2019-07-30,-0.0,-0.0804382910048416,1.0,-0.0,-1.0905461649537076,-0.6603527846201761,0.0
2019-07-31,-0.0,-0.08866549951996384,1.0,-0.0,-1.0831592025752526,-0.651945558253798,0.0
2019-08-01,-0.0,-0.09489112699037867,1.0,-0.0,-1.0759297811286783,-0.6424351544477579,0.0
2019-08-02,-0.0,-0.08623208766507445,1.0,-0.0,-1.0740657488058443,-0.6495082888451813,0.0
2019-08-05,-0.0,-0.0905521472392638,1.0,-0.0,-1.0424267211997271,-0.5936741649625085,0.0
2019-08-06,-0.0,-0.09610780859133335,1.0,-0.0,-0.9996503214352961,-0.5940769830809371,0.0
2019-08-07,-0.0,-0.09733609311577646,1.0,-0.0,-0.9969086852503966,-0.5938550038977447,0.0
2019-08-08,-0.0,-0.08966442953020134,1.0,-0.0,-0.9938255033557046,-0.6010738255033556,0.0
2019-08-09,-0.0,-0.07706641820843871,1.0,-0.0,-0.97652069745774,-0.6084387062425131,0.0
2019-08-12,-0.0,-0.07489840907280018,1.0,-0.0,-0.9920055244216621,-0.5890680194417146,0.0
2019-08-13,-0.0,-0.07958495873470796,1.0,-0.0,-0.9928615025342992,-0.5812700687312582,0.0
2019-08-14,-0.0,-0.09097095001308558,1.0,-0.0,-0.9525516880397802,-0.5735933001831981,0.0
2019-08-15,-0.0,-0.10902847700926857,1.0,-0.0,-0.9348617457981565,-0.5378875893940567,0.0
2019-08-16,-0.0,-0.1133760584768229,1.0,-0.0,-0.9314338661107251,-0.5289939000849355,0.0
2019-08-19,-0.0,-0.10391110198634707,1.0,-0.0,-0.9332751629625827,-0.5291536211055793,0.0
2019-08-20,-0.0,-0.10610147066307059,1.0,-0.0,-0.925601750547046,-0.5126965548827033,0.0
2019-08-21,-0.0,-0.10519487127302331,1.0,-0.0,-0.9252060649231709,-0.5136359010888368,0.0
2019-08-22,-0.0,-0.10545268803473375,1.0,-0.0,-0.9151066275060656,-0.533418465074703,0.0
2019-08-23,-0.0,-0.10836341294831427,1.0,-0.0,-0.9221513964621253,-0.5294524230089855,0.0
2019-08-26,-0.0,-0.09989354151880767,1.0,-0.0,-0.9165314812937241,-0.5183007198621109,0.0
2019-08-27,-0.0,-0.0997312100618724,1.0,-0.0,-0.9186783649457348,-0.5173445582716301,0.0
2019-08-28,-0.0,-0.09195809504529581,1.0,-0.0,-0.9326382914115088,-0.5058960473708184,0.0
2019-08-29,-0.0,-0.08344937590196724,1.0,-0.0,-0.9502747044079297,-0.49813909917208904,0.0
2019-08-30,-0.0,-0.08012108980827447,1.0,-0.0,-0.9518920282542886,-0.4906912209889001,0.0
2019-09-03,-0.0,-0.0782821899802841,1.0,-0.0,-0.9467418229614275,-0.5026287851979172,0.0
2019-09-04,-0.0,-0.06981270378889366,1.0,-0.0,-0.9507115233930694,-0.5070899577888431,0.0
2019-09-05,-0.0,-0.07692501702438902,1.0,-0.0,-0.9488511690080456,-0.49635551968523794,0.0
2019-09-06,-0.0,-0.07417195207892882,1.0,-0.0,-0.9615423336353569,-0.4811738648947951,0.0
2019-09-09,-0.0,-0.06315470631294647,1.0,-0.0,-0.9657217861019258,-0.49529242496907894,0.0
2019-09-10,-0.0,-0.059108453795504425,1.0,-0.0,-0.9946769595600292,-0.4689825676732511,0.0
2019-09-11,-0.0,-0.061969696969696966,1.0,-0.0,-0.9807828282828283,-0.4825252525252525,0.0
2019-09-12,-0.0,-0.05494643982356648,1.0,-0.0,-0.9839697542533082,-0.4815626969124134,0.0
2019-09-13,-0.0,-0.053178607467204854,1.0,-0.0,-0.9781029263370334,-0.4913975782038345,0.0
2019-09-16,-0.0,-0.05031541761291951,1.0,-0.0,-0.9817310118597024,-0.4913197072924552,0.0
2019-09-17,-0.0,-0.05014637593377751,1.0,-0.0,-0.9819806178073895,-0.49159600242277407,0.0
2019-09-18,-0.0,-0.08087626408371183,1.0,-0.0,-0.9648189505909514,-0.4636521040877268,0.0
2019-09-19,-0.0,-0.0835446215639513,1.0,-0.0,-0.9627212250533451,-0.464114472197816,0.0
