Date,IWF,IWM,MTUM,SPY,TY,VLUE,VXX
2018-10-23,-0.1652705546071698,-0.19927349239747508,-0.09065465083965223,-0.27043550756282503,1.0,-0.2593592441144944,0.0
2018-10-24,-0.16501656713160454,-0.19894446538759153,-0.09039503184460627,-0.2704509831154144,1.0,-0.25926072895379065,0.0
2018-10-25,-0.1663583378090748,-0.20140836665274214,-0.08919655467366872,-0.27079230570308926,1.0,-0.26146287123789064,0.0
2018-10-26,-0.16607345250641267,-0.2011890795569784,-0.08892247121751408,-0.2710226481875485,1.0,-0.2612197013382116,0.0
2018-10-29,-0.16626252186357132,-0.20023056129750358,-0.08860709174749563,-0.2715654317061536,1.0,-0.26093178565749725,0.0
2018-10-30,-0.16156476107179774,-0.2011210940605868,-0.08533434046274947,-0.2729386976226445,1.0,-0.26679653335453607,0.0
2018-10-31,-0.1625842251288149,-0.19567974633372967,-0.08602853745541021,-0.27213634562029326,1.0,-0.2653190646056282,0.0
2018-11-01,-0.16233997859775676,-0.19600887796757957,-0.08578732511592883,-0.27216519361103403,1.0,-0.26536799968292973,0.0
2018-11-02,-0.16346115794055957,-0.1920732913847006,-0.08514385215085676,-0.2733784479005896,1.0,-0.26465234081285366,0.0
2018-11-05,-0.16273318957842886,-0.19393064155571824,-0.08516488951314566,-0.2734574373380284,1.0,-0.26299234406219707,0.0
2018-11-06,-0.16305616554889507,-0.1941955012166894,-0.0850891249727976,-0.2732902051555978,1.0,-0.2627257799671593,0.0
2018-11-07,-0.16206276076167125,-0.19399679670970676,-0.08674589207679986,-0.27225990152848356,1.0,-0.2622545627113282,0.0
2018-11-08,-0.16340348029220203,-0.19375210341892188,-0.08762100845326946,-0.27311781125650825,1.0,-0.2617939936254034,0.0
2018-11-09,-0.16410490036841896,-0.19417264192053243,-0.08717268153547518,-0.2730459929485402,1.0,-0.2622509210474191,0.0
2018-11-12,-0.16407408139465934,-0.18925543059316507,-0.08710691202340244,-0.2748008617792975,1.0,-0.26134050165042594,0.0
2018-11-13,-0.15968766595204845,-0.1868693822158409,-0.08315795684755029,-0.27624255059693564,1.0,-0.260881537281435,0.0
2018-11-14,-0.15925459482860405,-0.18761068912590026,-0.08298240780825693,-0.2765358731158251,1.0,-0.26142311779290806,0.0
2018-11-15,-0.15916825684102848,-0.18741762241063875,-0.082820215214526,-0.27663132217260444,1.0,-0.2611885979580194,0.0
2018-11-16,-0.15903950913488957,-0.18680800015732857,-0.08267615882318237,-0.2765049460166375,1.0,-0.2615783987885701,0.0
2018-11-19,-0.15908599296010068,-0.18651800287102038,-0.08353489469647807,-0.275991583584056,1.0,-0.26130218472853123,0.0
2018-11-20,-0.15242838375718126,-0.18466304582263093,-0.0766455559694908,-0.2790729593537382,1.0,-0.26793592282504264,0.0
2018-11-21,-0.15312060615528822,-0.18190517106702078,-0.07856194344633652,-0.27773004218090924,1.0,-0.2615021090454617,0.0
2018-11-23,-0.15298136039816534,-0.1791743925051235,-0.07951595588952864,-0.27854006050551383,1.0,-0.261578998731336,0.0
2018-11-26,-0.15290651160067906,-0.18094717739575,-0.07902901633266338,-0.27773333073155504,1.0,-0.2606981872109587,0.0
2018-11-27,-0.15230562428162317,-0.18135239913502563,-0.0771853266057548,-0.2772593559447507,1.0,-0.26001831252069896,0.0
2018-11-28,-0.15252883416458854,-0.1799212905236908,-0.07759897132169576,-0.277821072319202,1.0,-0.26036471321695764,0.0
2018-11-29,-0.14900848757938895,-0.1784916580884495,-0.07446539903276554,-0.2782838386388797,1.0,-0.2619884631071921,0.0
2018-11-30,-0.14941256432663363,-0.17863870278667832,-0.07394892708029906,-0.2789397028837751,1.0,-0.2609962132245849,0.0
2018-12-03,-0.14942037709470088,-0.17872191693042586,-0.07367133342394999,-0.27897629080176317,1.0,-0.26099535913318705,0.0
2018-12-04,-0.14849813722446445,-0.17871002794163302,-0.07400651971437441,-0.2784655386525923,1.0,-0.26069155541757216,0.0
2018-12-06,-0.14450811476040304,-0.16610260749173142,-0.08112837474040459,-0.2762287516344897,1.0,-0.25496115683408976,0.0
2018-12-07,-0.14206492856317632,-0.16778988716447799,-0.07802210497939692,-0.27841106019178186,1.0,-0.2592328724920091,0.0
2018-12-10,-0.13391387559808615,-0.16935885167464115,-0.07619138755980862,-0.2802870813397129,1.0,-0.25412440191387564,0.0
2018-12-11,-0.12969813128893146,-0.17289889793962623,-0.07225682798275035,-0.28040249161475805,1.0,-0.2613512218495448,0.0
2018-12-12,-0.12935876545576536,-0.1732195916802454,-0.07188728074379373,-0.28039873478385896,1.0,-0.26212978050416946,0.0
2018-12-13,-0.12902174954488838,-0.172329213375491,-0.07247293283510586,-0.280923637060458,1.0,-0.2615310913097633,0.0
2018-12-14,-0.1291459886182912,-0.17126214336354406,-0.07311885646400583,-0.2812278449481692,1.0,-0.26135775738182376,0.0
2018-12-17,-0.13327172259766265,-0.172567819942625,-0.07501107067906583,-0.2884152563584204,1.0,-0.2560696201313079,0.0
2018-12-18,-0.13259615384615384,-0.1714230769230769,-0.07438461538461538,-0.2884807692307692,1.0,-0.2561923076923077,0.0
2018-12-19,-0.13096497470716084,-0.17195283799119077,-0.07457059875747725,-0.289338539362582,1.0,-0.25658287011213476,0.0
2018-12-20,-0.12775262794444872,-0.1672293409038594,-0.08010435049489756,-0.2892081638916596,1.0,-0.25393232563492674,0.0
2018-12-21,-0.12829882257409664,-0.1694797285540282,-0.07793438122305357,-0.29234576494016207,1.0,-0.26531717031108015,0.0
2018-12-24,-0.12646496630818838,-0.16741644623790858,-0.07852412488174076,-0.29193134207325316,1.0,-0.2664259648987315,0.0
2018-12-26,-0.13013264738064614,-0.17340141669706102,-0.07467414047952699,-0.2807862860653063,1.0,-0.2606492235041177,0.0
2018-12-27,-0.12913240959006497,-0.17284731405354647,-0.07558596370187241,-0.2781195500105407,1.0,-0.2607945725291784,0.0
2018-12-28,-0.12683478327520792,-0.17663741233280958,-0.07411949565017438,-0.278867895604185,1.0,-0.259763154869122,0.0
2018-12-31,-0.12275915073494092,-0.18397540589874148,-0.07439715630704198,-0.2802958977807667,1.0,-0.2599865501008743,0.0
2019-01-02,-0.12275610224870266,-0.1839900057659043,-0.07495675571785508,-0.28049202383240435,1.0,-0.2597732077647511,0.0
2019-01-03,-0.12281848235565465,-0.18401629891596835,-0.07503651879757053,-0.28044514492196515,1.0,-0.25972553240562773,0.0
2019-01-04,-0.11763916062454444,-0.18544519891049985,-0.07484559020984385,-0.27881996393908004,1.0,-0.2614033068630836,0.0
2019-01-07,-0.10919190381981433,-0.17725612539948257,-0.08370111094201794,-0.2763468269669761,1.0,-0.255782985846903,0.0
2019-01-08,-0.1086948227843272,-0.18402579069856168,-0.08154973102895731,-0.2749418183205524,1.0,-0.258383884628591,0.0
2019-01-09,-0.1093051682646396,-0.1870392299171091,-0.08149661942778562,-0.2752014973833989,1.0,-0.2568661904580007,0.0
2019-01-10,-0.10959845722032344,-0.18624100204303742,-0.08162602867889944,-0.2755618352968132,1.0,-0.2563534645714394,0.0
2019-01-11,-0.1085660795476254,-0.18115997401902723,-0.08449547243342374,-0.2760478355557253,1.0,-0.2600962824284568,0.0
2019-01-14,-0.10758380795841137,-0.18128129658652192,-0.08489736630862735,-0.2749321509116624,1.0,-0.2625473032376438,0.0
2019-01-15,-0.10934606205250597,-0.179799522673031,-0.08301670644391407,-0.27581861575178995,1.0,-0.26130787589498805,0.0
2019-01-16,-0.1086927468163507,-0.18187372319911413,-0.0799396681749623,-0.27513985146151937,1.0,-0.26358897989575575,0.0
2019-01-17,-0.10954299791837747,-0.18203693447663424,-0.078337757576915,-0.27551897332085634,1.0,-0.2642896701869641,0.0
2019-01-18,-0.11047844695811677,-0.18182512992968508,-0.08002140018343014,-0.274533781718129,1.0,-0.26387190461632526,0.0
2019-01-22,-0.07909752492844181,-0.1562307073503826,-0.053280451985856736,-0.31191888200849344,1.0,-0.27027482087067145,0.0
2019-01-23,-0.07539059579875906,-0.1532107348433879,-0.05688868954175076,-0.3130933692158182,1.0,-0.27029603050011214,0.0
2019-01-24,-0.08388409693439379,-0.1455136103954296,-0.054534931481274036,-0.3187707703222434,1.0,-0.2642918486987043,0.0
2019-01-25,-0.05537465344323913,-0.12846324172450369,-0.05263941350501461,-0.37143441936624305,1.0,-0.25277710585564633,0.0
2019-01-28,-0.05179920366166784,-0.12527443902802068,-0.058088043761396195,-0.37366501693149257,1.0,-0.2517768764187102,0.0
2019-01-29,-0.049088202456270935,-0.12512095273539262,-0.058243394119836256,-0.37413472273911424,1.0,-0.25422404168217344,0.0
2019-01-30,-0.04883448365672614,-0.12551857570740238,-0.05770840697263409,-0.3750860417093,1.0,-0.2532137741149332,0.0
2019-01-31,-0.04879594423320659,-0.12698501453813463,-0.06037053604711847,-0.3770595690747782,1.0,-0.2506523521956311,0.0
2019-02-01,-0.04975940915364243,-0.1269909358797419,-0.05921518892909098,-0.37940616956992057,1.0,-0.2496922675221008,0.0
2019-02-04,-0.05160712953986129,-0.12508389887389068,-0.059493623685584314,-0.3784398538295175,1.0,-0.2497949138638228,0.0
2019-02-05,-0.05430606840475924,-0.12647793815971056,-0.057420461750773935,-0.3784640632576181,1.0,-0.24823766364551864,0.0
2019-02-06,-0.06054045983875783,-0.12386160047775456,-0.05290758435353837,-0.38141982681397435,1.0,-0.2474805912212601,0.0
2019-02-07,-0.06147127981189116,-0.12337177621020416,-0.0524763930877468,-0.38187213078042775,1.0,-0.24696749150897626,0.0
2019-02-08,-0.06090042966560807,-0.12256678498038484,-0.051728002988978145,-0.38415841584158417,1.0,-0.24875770595927518,0.0
2019-02-11,-0.060813336323540405,-0.1217388054122748,-0.05103909695746431,-0.3838865216416237,1.0,-0.2514016595649249,0.0
2019-02-12,-0.061834646111246235,-0.12539055922468145,-0.04885030589908137,-0.3837115755205897,1.0,-0.2511740163520365,0.0
2019-02-13,-0.05764659641767579,-0.13097755900353739,-0.050777667558816374,-0.3832001347582773,1.0,-0.24904078309532277,0.0
2019-02-14,-0.06213139231056364,-0.1425158641284061,-0.04593131765584173,-0.37222844344904815,1.0,-0.2435796939156401,0.0
2019-02-15,-0.062283995591174875,-0.1516561116404192,-0.04119262455865045,-0.3722281380186441,1.0,-0.240804050141045,0.0
2019-02-19,-0.06424742730142129,-0.14976747660758644,-0.04106979437087948,-0.3722428702164615,1.0,-0.2403488784715089,0.0
2019-02-20,-0.06196724988784208,-0.15584342754598474,-0.03964782413638403,-0.37000897263346794,1.0,-0.2418498579333034,0.0
2019-02-21,-0.06310280373831775,-0.1516822429906542,-0.041476635514018693,-0.36962616822429906,1.0,-0.24325233644859812,0.0
2019-02-22,-0.060581719003941645,-0.15435915637667894,-0.043638265677831536,-0.36694625544077264,1.0,-0.24253236442435228,0.0
2019-02-25,-0.05972323379461034,-0.1537527779334043,-0.04396137972248679,-0.3672474648439688,1.0,-0.24283339869647227,0.0
2019-02-26,-0.06291496007032113,-0.15274271072958165,-0.038152948437412335,-0.3691297761319643,1.0,-0.24730217509210942,0.0
2019-02-27,-0.06167664670658683,-0.15662425149700598,-0.03710703592814371,-0.368188622754491,1.0,-0.24766092814371257,0.0
2019-02-28,-0.06324968655850595,-0.15905986264713037,-0.035498418757836034,-0.37029136024251946,1.0,-0.243211886449971,0.0
2019-03-01,-0.0608946177015322,-0.15952331955175575,-0.03917460198679214,-0.3715600621106393,1.0,-0.23964978579312668,0.0
2019-03-04,-0.06264124161888576,-0.15258763984087556,-0.04189156378985115,-0.37160786657452893,1.0,-0.23894813514371627,0.0
2019-03-05,-0.06419190315168045,-0.15197937489491284,-0.041007342089039174,-0.37194313150372704,1.0,-0.23909428886356418,0.0
2019-03-06,-0.06288085535907885,-0.15282814310815357,-0.04132864779991775,-0.3708549852330928,1.0,-0.24131743242738043,0.0
2019-03-07,-0.06805628125699784,-0.13943420168694481,-0.04411435395984176,-0.37698738523550046,1.0,-0.23749720086586548,0.0
2019-03-08,-0.06066375480643596,-0.13704408855041625,-0.046067122111471986,-0.38724007914286784,1.0,-0.23554336058535857,0.0
2019-03-11,-0.054158462259728084,-0.13618377871542428,-0.049920300046882325,-0.3945428973277074,1.0,-0.2404688232536334,0.0
2019-03-12,-0.050722862043616763,-0.1306806401146024,-0.054454978983280874,-0.39820556801688883,1.0,-0.2508623452019679,0.0
2019-03-13,-0.052343469807652386,-0.1311323782018612,-0.05902561488948034,-0.3943409404081017,1.0,-0.2507880778451026,0.0
2019-03-14,-0.05380565044256139,-0.12969218865004625,-0.06041104421839319,-0.3935682337177044,1.0,-0.2497782474946685,0.0
2019-03-15,-0.05398467288308354,-0.12944996036090453,-0.060591188795349006,-0.3933330816565367,1.0,-0.2502359469968666,0.0
2019-03-18,-0.0560188679245283,-0.1293018867924528,-0.05956603773584906,-0.39143396226415095,1.0,-0.25049056603773584,0.0
2019-03-19,-0.05384528216363225,-0.12961773815819294,-0.06041776837652036,-0.3922338898541966,1.0,-0.25253078492105463,0.0
2019-03-20,-0.05439583254690272,-0.12653353969272585,-0.06177569740666643,-0.39160469593446834,1.0,-0.2531048280548111,0.0
2019-03-21,-0.05695963787250095,-0.12551867219917012,-0.061071293851376836,-0.39138061109015465,1.0,-0.25115050924179555,0.0
2019-03-22,-0.052835319221254985,-0.1250259644617331,-0.06637460581226279,-0.3949430670166362,1.0,-0.24914553316841967,0.0
2019-03-25,-0.05164195414209545,-0.11826214744616315,-0.0734781543794864,-0.3918458089191175,1.0,-0.24884601616519397,0.0
2019-03-26,-0.048168684696918256,-0.12200595979027573,-0.0769114707102712,-0.391988231300215,1.0,-0.24693523443099089,0.0
2019-03-27,-0.04708367916698106,-0.12272692975175432,-0.07677506979551799,-0.39268467516788647,1.0,-0.2470949973590885,0.0
2019-03-28,-0.042994111429865624,-0.12158387437717048,-0.08183602597010418,-0.39117469424732,1.0,-0.24979239015551866,0.0
2019-03-29,-0.04014798316314012,-0.12193510636289852,-0.08524132203325846,-0.39036221899243095,1.0,-0.24985371562317144,0.0
2019-04-01,-0.038937518865076966,-0.1233776033806218,-0.08628886205855721,-0.39062028373075763,1.0,-0.24726456383942044,0.0
2019-04-02,-0.040096609242032566,-0.12366737739872068,-0.08779742249561295,-0.3895314829141272,1.0,-0.24580636639809797,0.0
2019-04-03,-0.04263990038111769,-0.12352364061733519,-0.08633636466548432,-0.39015508848722685,1.0,-0.24406626165050374,0.0
2019-04-04,-0.04496121104588611,-0.12372826969176466,-0.0837124143528568,-0.38847467864625607,1.0,-0.24668264784159763,0.0
2019-04-05,-0.04788429221502615,-0.12235418515511413,-0.08285342044145692,-0.38770038330091955,1.0,-0.24738958856517057,0.0
2019-04-08,-0.04796149490373725,-0.12127217818044544,-0.08406946017365043,-0.3877123442808607,1.0,-0.24650811627029065,0.0
2019-04-09,-0.052674321976278624,-0.11787036337538719,-0.08468686258215607,-0.38981642366095043,1.0,-0.24359749187882454,0.0
2019-04-10,-0.052183434968942934,-0.11471293446863141,-0.08682764740310005,-0.3901674627598316,1.0,-0.24407650046255217,0.0
2019-04-11,-0.05355457394193378,-0.11175293540227282,-0.08777891040887983,-0.3911919054630574,1.0,-0.2434213010155926,0.0
2019-04-12,-0.05393720855594782,-0.11187675810379656,-0.08642791066472844,-0.39104004228888595,1.0,-0.24463365364647247,0.0
2019-04-15,-0.05273194124532719,-0.11231733564928445,-0.08747120794471926,-0.3897594683381792,1.0,-0.24572367178944982,0.0
2019-04-16,-0.0560952147424411,-0.11356734632287756,-0.09221570439670294,-0.383197842201558,1.0,-0.24111134164513268,0.0
2019-04-17,-0.0558091286307054,-0.11342889475669558,-0.0923425122595247,-0.3836854017351943,1.0,-0.24085250848736328,0.0
2019-04-18,-0.05677382860375224,-0.11341566889789761,-0.09450362967851418,-0.3818233242198548,1.0,-0.2390308286980296,0.0
2019-04-22,-0.05653477105208588,-0.11452108507549909,-0.09504778781080928,-0.3805116217693743,1.0,-0.23848662506833565,0.0
2019-04-23,-0.0581160813587438,-0.11427171105958642,-0.09459179249373222,-0.3814020999453336,1.0,-0.23664913570472584,0.0
2019-04-24,-0.053382056546553903,-0.10866657876396241,-0.09996421104183541,-0.3798903727702537,1.0,-0.24174499425493043,0.0
2019-04-25,-0.052707921258359235,-0.10852406517848733,-0.10049919939719318,-0.3804841292267118,1.0,-0.24155599510219458,0.0
2019-04-26,-0.05281205840791332,-0.10620819594912859,-0.10225153085256711,-0.3830993876589731,1.0,-0.23975506358926046,0.0
2019-04-29,-0.05307067929716191,-0.10708299591329405,-0.103542439593966,-0.38166443812501183,1.0,-0.23793291775739658,0.0
2019-04-30,-0.05270394997080375,-0.1073103656124621,-0.10263896475729435,-0.3819435287912751,1.0,-0.23905140424570062,0.0
2019-05-01,-0.05191256830601094,-0.10597324288675335,-0.10499340493687583,-0.3811946485773507,1.0,-0.24021104201997368,0.0
2019-05-02,-0.052010925873598936,-0.1063954035980032,-0.10404068946029951,-0.3756616746726947,1.0,-0.24562494113214656,0.0
2019-05-03,-0.052648438824926036,-0.1044300815918898,-0.10301682714956001,-0.3776404303830862,1.0,-0.24660347849026737,0.0
2019-05-06,-0.051703678589591455,-0.10075153980900718,-0.10472584807217795,-0.37786065434819466,1.0,-0.24853553332956624,0.0
2019-05-07,-0.04842386901060803,-0.10116254969570214,-0.10760650424886477,-0.37787575603414164,1.0,-0.24912855877753282,0.0
2019-05-08,-0.05583229555832296,-0.10517378014264689,-0.10824936790067549,-0.36788180686063626,1.0,-0.2497264047699913,0.0
2019-05-09,-0.05820425258947606,-0.10354130898251042,-0.10905043110767315,-0.3703941286342282,1.0,-0.24549553798841578,0.0
2019-05-10,-0.05853934704661256,-0.10366106812606152,-0.10849216833364785,-0.36988110964332893,1.0,-0.24659369692394792,0.0
2019-05-13,-0.060022265411249685,-0.10362850727399663,-0.1068928429911127,-0.36941713681906524,1.0,-0.24695737494575162,0.0
2019-05-14,-0.061237195087441285,-0.10432584375648499,-0.10930631803346727,-0.3647254136246156,1.0,-0.24692965080083762,0.0
2019-05-15,-0.061406983983247496,-0.10432584375648499,-0.1091176637047937,-0.3646310864602788,1.0,-0.24704284339804178,0.0
2019-05-16,-0.053405295238814134,-0.1063765545092563,-0.11411371742371347,-0.36449585778717136,1.0,-0.2487214810062086,0.0
2019-05-17,-0.0528095193124941,-0.10397582396826896,-0.11763150439134952,-0.3630748890357919,1.0,-0.2512607422797243,0.0
2019-05-20,-0.05134400483237692,-0.10236710963455149,-0.11886514648142554,-0.36380625188764726,1.0,-0.2512647236484446,0.0
2019-05-21,-0.05025855886460575,-0.10368776657985129,-0.12044691050466161,-0.3618125542596157,1.0,-0.25110406522477635,0.0
2019-05-22,-0.04879983380861551,-0.10320862684368566,-0.1216785329833242,-0.3626182697210628,1.0,-0.2522143113444505,0.0
2019-05-23,-0.04878140869532385,-0.10341507617375545,-0.1250684336712541,-0.3622170621660909,1.0,-0.24834343319929772,0.0
2019-05-24,-0.04563196500292271,-0.09922123960552864,-0.12965512039673413,-0.362453566647182,1.0,-0.24867535308204328,0.0
2019-05-28,-0.0469618988367928,-0.0942065871085723,-0.13121429783383293,-0.3633278660709236,1.0,-0.24955225006127105,0.0
2019-05-29,-0.04955082208034352,-0.09516545190877072,-0.1304216810742603,-0.362581690114319,1.0,-0.24562592990187768,0.0
2019-05-30,-0.051499962312504706,-0.09587698801537649,-0.12691264038591993,-0.3650410793698651,1.0,-0.24506293811713273,0.0
2019-05-31,-0.05425874639688012,-0.09700634902692214,-0.12722545639518457,-0.36406111644906647,1.0,-0.2414325816236176,0.0
2019-06-03,-0.053539839662764876,-0.0975949414731454,-0.12936128570890887,-0.36407090970680117,1.0,-0.2373254544770221,0.0
2019-06-04,-0.07442927526420699,-0.0943059159802926,-0.12580390387002144,-0.3659408025875362,1.0,-0.2200157960058671,0.0
2019-06-05,-0.07368144548473647,-0.09700358369138976,-0.12646115165956806,-0.3661181680019513,1.0,-0.2130138656960054,0.0
2019-06-06,-0.0735252743130451,-0.10327300009378224,-0.12163556222451469,-0.3592985088624215,1.0,-0.21791240739004034,0.0
2019-06-07,-0.0731812634938515,-0.10282549516568104,-0.12409649863888109,-0.35820895522388063,1.0,-0.21907443912512908,0.0
2019-06-10,-0.07211096304360068,-0.10388708496781096,-0.12783648341748158,-0.35407946845849214,1.0,-0.21899810431877476,0.0
2019-06-11,-0.07078716982546915,-0.10306881877659675,-0.12573346081022815,-0.3576851695630167,1.0,-0.21738559886020659,0.0
2019-06-12,-0.07199279509165618,-0.09994934048820758,-0.12184550725181528,-0.35998273824042626,1.0,-0.22252659624369098,0.0
2019-06-13,-0.07351312801456375,-0.0993374997654036,-0.12107051029409004,-0.3586134414353546,1.0,-0.22425539102528008,0.0
2019-06-14,-0.07409978796464826,-0.09697333608541459,-0.12412511962171392,-0.36032874861614095,1.0,-0.22089204961251946,0.0
2019-06-17,-0.0746209846892825,-0.09441609126388471,-0.12398679075352748,-0.36295406784749323,1.0,-0.22033548483938759,0.0
2019-06-18,-0.07623461422996097,-0.09696787751425998,-0.12287976583608527,-0.3617157009906935,1.0,-0.21849669768838187,0.0
2019-06-19,-0.07511851449343251,-0.096685341677753,-0.12747100376623133,-0.3624576064756694,1.0,-0.21201446532631302,0.0
2019-06-20,-0.07641544806899138,-0.09814398200224972,-0.12536557930258718,-0.36250468691413573,1.0,-0.21233595800524935,0.0
2019-06-21,-0.07745092524888914,-0.09906818906200199,-0.12492266156701726,-0.3607814462755685,1.0,-0.2126478804582185,0.0
2019-06-24,-0.07611632270168855,-0.09784240150093808,-0.12658536585365854,-0.3597560975609756,1.0,-0.21587242026266415,0.0
2019-06-25,-0.07420057048491217,-0.09217835159885902,-0.12890331782014713,-0.36396562077766104,1.0,-0.2173284792073262,0.0
2019-06-26,-0.07522680741561637,-0.09132402937696049,-0.12860872668532466,-0.3660850128665076,1.0,-0.21709648941565393,0.0
2019-06-27,-0.0811725551398003,-0.08596732038433333,-0.12472030536073557,-0.36156290543970815,1.0,-0.22689581257168642,0.0
2019-06-28,-0.0792955681690035,-0.08412585046799234,-0.1273540578130286,-0.36215840318761044,1.0,-0.22657219110626622,0.0
2019-07-01,-0.08679323230616116,-0.07978893207894391,-0.12577695153324697,-0.363547593562804,1.0,-0.22192176966555877,0.0
2019-07-02,-0.08686834544532704,-0.07945092295269751,-0.1256455035397067,-0.364110942106548,1.0,-0.22177154338722702,0.0
2019-07-03,-0.08683078887574411,-0.07960114923102923,-0.1255328338309579,-0.3640358289673822,1.0,-0.22180909995680997,0.0
2019-07-05,-0.0873287028346161,-0.0798761028721607,-0.1247418809836681,-0.3630185845691759,1.0,-0.22224516613478507,0.0
2019-07-08,-0.08730993054251926,-0.08015768725361368,-0.1245353857706026,-0.3629434954007885,1.0,-0.22228271071897882,0.0
2019-07-09,-0.08673536422846632,-0.07958406066407643,-0.1246879516489292,-0.3633838241642735,1.0,-0.22259136212624586,0.0
2019-07-10,-0.0857051727049288,-0.08420420645790729,-0.12658774085817748,-0.3586371226477045,1.0,-0.22107356610818216,0.0
2019-07-11,-0.08627517219375785,-0.08351631852560853,-0.12621286338982415,-0.35962689788487884,1.0,-0.22113995082859447,0.0
2019-07-12,-0.08634376114249255,-0.08491752209732205,-0.1261283239814589,-0.3592808752603825,1.0,-0.2199598401110965,0.0
2019-07-15,-0.08741252181091579,-0.08596784179815757,-0.12844518658886658,-0.3621831554062928,1.0,-0.21218034109457964,0.0
2019-07-16,-0.08739703923297747,-0.08559581214702515,-0.1281685648347937,-0.36204664427641325,1.0,-0.21305139126029604,0.0
2019-07-17,-0.08524922176799311,-0.08491167535536137,-0.1290927502531598,-0.361437197614672,1.0,-0.2145670029629074,0.0
2019-07-18,-0.08678135072333408,-0.08486994977887714,-0.12958174049921295,-0.3599617719811109,1.0,-0.21270894235814405,0.0
2019-07-19,-0.09393207066449352,-0.08518331178928043,-0.12890837220629836,-0.3546151108113678,1.0,-0.2107757732441597,0.0
2019-07-22,-0.09411324286382779,-0.09007019185774451,-0.13096864763687413,-0.35256902199344875,1.0,-0.20408048666354703,0.0
2019-07-23,-0.09556882640357937,-0.08955950352883912,-0.13123163037984162,-0.35226613250463334,1.0,-0.20345582866877585,0.0
2019-07-24,-0.09564175976346863,-0.08972847545799884,-0.13332959074832984,-0.3509796216246561,1.0,-0.20161305413649208,0.0
2019-07-25,-0.09701129647639709,-0.08285329542904166,-0.13572604174459488,-0.3572978229969327,1.0,-0.1973890925413331,0.0
2019-07-26,-0.09627718255081244,-0.08154297787999477,-0.13634748789289655,-0.3582767711897683,1.0,-0.19735981002599054,0.0
2019-07-29,-0.09639230208157999,-0.08083188389534122,-0.13673343432643212,-0.3574781649179899,1.0,-0.19878808281434102,0.0
2019-07-30,-0.09387808575546033,-0.07813815949542402,-0.1390017031311411,-0.3578446968988041,1.0,-0.2027100372442964,0.0
2019-07-31,-0.09447802249209408,-0.07722535132201867,-0.13882599502254822,-0.35785258509384177,1.0,-0.20285922793360903,0.0
