Date,IWF,IWM,MTUM,MWA,SPY,VLUE,VXX
2018-10-15,-0.18025068190674112,-0.9341472918560851,-0.0,1.0,-0.5343226393038056,-0.5984543447200935,0.0
2018-10-16,-0.17171618451915557,-0.9535444357571019,-0.0,1.0,-0.5343367213969247,-0.5981561115454782,0.0
2018-10-17,-0.16274490816952328,-0.9372195861979924,-0.0,1.0,-0.5295503695813564,-0.598237629514864,0.0
2018-10-18,-0.16220751976762948,-0.9364531224786186,-0.0,1.0,-0.5303856704857189,-0.5983217685977086,0.0
2018-10-19,-0.15233810059456854,-0.9353045155069902,-0.0,1.0,-0.5291017194279287,-0.5971396432588784,0.0
2018-10-22,-0.15316618450658953,-0.9352298296367727,-0.0,1.0,-0.5289938926390229,-0.5970106075216972,0.0
2018-10-23,-0.1574074074074074,-0.9357960390946503,-0.0,1.0,-0.526170267489712,-0.5956468621399177,0.0
2018-10-24,-0.15682668731449217,-0.944379919989676,-0.0,1.0,-0.5284230223254613,-0.5965931087882307,0.0
2018-10-25,-0.12284334023464458,-0.9061735366083192,-0.0,1.0,-0.5379258422736684,-0.570016939582157,0.0
2018-10-26,-0.10934294772176291,-0.8946354199042704,-0.0,1.0,-0.5417106980791944,-0.5623795611363211,0.0
2018-10-29,-0.08865851771623084,-0.9051833513848058,-0.0,1.0,-0.5326009593068235,-0.5681262571561194,0.0
2018-10-30,-0.09214478124903243,-0.9055330216428771,-0.0,1.0,-0.5328668297365081,-0.5657181781589622,0.0
2018-10-31,-0.09729829527970953,-0.8859006708105114,-0.0,1.0,-0.5321250538494676,-0.5617884177487846,0.0
2018-11-01,-0.07975893982719921,-0.9002244565384496,-0.0,1.0,-0.5320849860099007,-0.5627094671463272,0.0
2018-11-02,-0.08146627026695681,-0.8901829772887485,-0.0,1.0,-0.533269991111656,-0.5600269715266497,0.0
2018-11-05,-0.07695373578195419,-0.9038231597019959,-0.0,1.0,-0.5350584051261612,-0.5500505871171474,0.0
2018-11-06,-0.07260594132480472,-0.9017159726920474,-0.0,1.0,-0.5419767513377206,-0.5588904606679378,0.0
2018-11-07,-0.07927537596935733,-0.9190292298514959,-0.0,1.0,-0.5653197701799001,-0.5759944742708235,0.0
2018-11-08,-0.06676863528530404,-0.9186227993507304,-0.0,1.0,-0.559620427019603,-0.5765076788612811,0.0
2018-11-09,-0.06676238334529791,-0.9183182995723961,-0.0,1.0,-0.5597865101907051,-0.5763288492150193,0.0
2018-11-12,-0.06598034627983153,-0.9177039463422243,-0.0,1.0,-0.5599438465138045,-0.5759787864607705,0.0
2018-11-13,-0.0526299447307955,-0.9193939017574364,-0.0,1.0,-0.5593057194311619,-0.573712972737999,0.0
2018-11-14,-0.05293551491819057,-0.9190288428700053,-0.0,1.0,-0.559253624763265,-0.5734732528175356,0.0
2018-11-15,-0.051787265731661904,-0.9196040709941666,-0.0,1.0,-0.5595444954697778,-0.5719560630507633,0.0
2018-11-16,-0.05213373030641359,-0.9180002481081752,-0.0,1.0,-0.5590807592110161,-0.5721684654509366,0.0
2018-11-19,-0.052781740370898715,-0.9177572412082118,-0.0,1.0,-0.5586429324567388,-0.5719779197419834,0.0
2018-11-20,-0.0353391820091437,-0.9160385518349191,-0.0,1.0,-0.559248733473372,-0.5784628691461757,0.0
2018-11-21,-0.0351044226044226,-0.913943488943489,-0.0,1.0,-0.5564496314496314,-0.5657555282555283,0.0
2018-11-23,-0.03654383111902059,-0.9023350004602498,-0.0,1.0,-0.5620263262863981,-0.5674265901629285,0.0
2018-11-26,-0.03622588264163676,-0.9035612404527468,-0.0,1.0,-0.5611177571240146,-0.566485690622987,0.0
2018-11-27,-0.03398192125019151,-0.9042745518614984,-0.0,1.0,-0.5603186762678106,-0.5656197334150452,0.0
2018-11-28,-0.032343193813673746,-0.9147845832821897,-0.0,1.0,-0.5572910273720387,-0.5641954093531361,0.0
2018-11-29,-0.0029197968308038564,-0.9058669667568964,-0.0,1.0,-0.5590802639982968,-0.5735880045013534,0.0
2018-11-30,-0.0016464920572003539,-0.9080098789523433,-0.0,1.0,-0.560081714790987,-0.5792907887916577,0.0
2018-12-03,-0.0025022886786695148,-0.9083307903570338,-0.0,1.0,-0.5607567897467196,-0.579981690570644,0.0
2018-12-04,-0.0,-0.9093263459370524,-0.0,1.0,-0.5587276438865361,-0.5787757837969593,0.0
2018-12-06,-0.0,-0.8836100953180264,-0.0,1.0,-0.551405791019723,-0.562406330555722,0.0
2018-12-07,-0.0,-0.8847479986807785,-0.0,1.0,-0.5535034329745451,-0.5599796120289029,0.0
2018-12-10,-0.0,-0.8844358555076558,-0.0,1.0,-0.5449085773747585,-0.5437490709082801,0.0
2018-12-11,-0.0,-0.8840273646638904,-0.0,1.0,-0.5513979773944081,-0.5389946460440215,0.0
2018-12-12,-0.0,-0.8839907192575407,-0.0,1.0,-0.5513117972514725,-0.5392944256053305,0.0
2018-12-13,-0.0,-0.8826152885558826,-0.0,1.0,-0.5519876311955519,-0.5386376475485386,0.0
2018-12-14,-0.0,-0.8812617058596189,-0.0,1.0,-0.5528138656836222,-0.5388411570591908,0.0
2018-12-17,-0.0,-0.8807064410804393,-0.0,1.0,-0.5477589789254973,-0.5398040961709706,0.0
2018-12-18,-0.0,-0.8805040770941438,-0.0,1.0,-0.5459747961452928,-0.5386805040770941,0.0
2018-12-19,-0.0,-0.8804447739065976,-0.0,1.0,-0.546004447739066,-0.5387398072646404,0.0
2018-12-20,-0.0,-0.8771872686898593,-0.0,1.0,-0.5461732050333087,-0.5374093264248705,0.0
2018-12-21,-0.0,-0.8810338723002478,-0.0,1.0,-0.5508969668358314,-0.5185884574530862,0.0
2018-12-24,-0.0,-0.8643550705506176,-0.0,1.0,-0.5410836340168382,-0.5280295696559006,0.0
2018-12-26,-0.0,-0.8658786353794838,-0.0,1.0,-0.5356369594475979,-0.5243431447129733,0.0
2018-12-27,-0.0,-0.835247626087451,-0.0,1.0,-0.48169102177744927,-0.5260703929038495,0.0
2018-12-28,-0.0,-0.8345270366671422,-0.0,1.0,-0.48688828648880017,-0.5320587815665573,0.0
2018-12-31,-0.0,-0.8316246394608334,-0.0,1.0,-0.4894765399663021,-0.5346545963389211,0.0
2019-01-02,-0.0,-0.8308934737322717,-0.0,1.0,-0.486744856319379,-0.535998630254259,0.0
2019-01-03,-0.0,-0.8304615735722027,-0.0,1.0,-0.48938780167741197,-0.5328921093170537,0.0
2019-01-04,-0.0,-0.8326614048038158,-0.0,1.0,-0.4728010902276987,-0.5336721367327238,0.0
2019-01-07,-0.0,-0.8102840845543003,-0.0,1.0,-0.46750922715579907,-0.5183145062073593,0.0
2019-01-08,-0.0,-0.7982749958130967,-0.0,1.0,-0.47655334114888626,-0.516440573884888,0.0
2019-01-09,-0.0,-0.7929236602910834,-0.0,1.0,-0.4760497407015001,-0.5191825126861094,0.0
2019-01-10,-0.0,-0.7934015673369217,-0.0,1.0,-0.4759182307499233,-0.5195359344061132,0.0
2019-01-11,-0.0,-0.7829256032171581,-0.0,1.0,-0.47944593386952633,-0.530300491510277,0.0
2019-01-14,-0.0,-0.7822479255720393,-0.0,1.0,-0.4819378090688123,-0.5296566367725533,0.0
2019-01-15,-0.0,-0.7789865204989094,-0.0,1.0,-0.4815985234073494,-0.5359919458582695,0.0
2019-01-16,-0.0,-0.7795662866085401,-0.0,1.0,-0.4688128772635815,-0.5461658841940532,0.0
2019-01-17,-0.0,-0.781353988982411,-0.0,1.0,-0.4685551298901037,-0.546433265289002,0.0
2019-01-18,-0.0,-0.7757381834512183,-0.0,1.0,-0.47468283372628267,-0.5563601661614461,0.0
2019-01-22,-0.0,-0.8583133210905496,-0.0,1.0,-0.43119084616471254,-0.5357536375194236,0.0
2019-01-23,-0.0,-0.8392160214226705,-0.0,1.0,-0.43420790245847934,-0.5753354414152636,0.0
2019-01-24,-0.0,-0.8369376299968658,-0.0,1.0,-0.43801464512636407,-0.5742940992107587,0.0
2019-01-25,-0.0,-0.8265170742962622,-0.0,1.0,-0.4447969543147208,-0.6128287955699123,0.0
2019-01-28,-0.0,-0.8088752957470137,-0.0,1.0,-0.46941543078077214,-0.6070171389001097,0.0
2019-01-29,-0.0,-0.8025828121380588,-0.0,1.0,-0.481005327773917,-0.611941162844568,0.0
2019-01-30,-0.0,-0.7985992036967072,-0.0,1.0,-0.48156005696184134,-0.6260571362143625,0.0
2019-01-31,-0.0,-0.8096166152772123,-0.0,1.0,-0.4454302169992437,-0.6537611263017047,0.0
2019-02-01,-0.0,-0.8121109390069264,-0.0,1.0,-0.46175877487798467,-0.6486541777479031,0.0
2019-02-04,-0.0,-0.8126424688760302,-0.0,1.0,-0.4630311531942253,-0.6467648605996844,0.0
2019-02-05,-0.0,-0.8046890987224837,-0.0,1.0,-0.4575086970503114,-0.6611804601397375,0.0
2019-02-06,-0.0,-0.8033351296329562,-0.0,1.0,-0.5243997365427221,-0.6660978384527872,0.0
2019-02-07,-0.0,-0.8070343629227958,-0.0,1.0,-0.5324006111627072,-0.656460648910992,0.0
2019-02-08,-0.0,-0.8016538866335888,-0.0,1.0,-0.5369718839272289,-0.6684408359645165,0.0
2019-02-11,-0.0,-0.8051255797145093,-0.0,1.0,-0.5489369391073902,-0.6574414262482684,0.0
2019-02-12,-0.0,-0.8064331190971908,-0.0,1.0,-0.555716484113334,-0.6552608551341239,0.0
2019-02-13,-0.0,-0.8015329125338143,-0.0,1.0,-0.5543733092876465,-0.6498046287947099,0.0
2019-02-14,-0.0,-0.789173186720237,-0.0,1.0,-0.5619430263118146,-0.6697580279732954,0.0
2019-02-15,-0.0,-0.8011183315701981,-0.0,1.0,-0.5564455191174249,-0.6649539066042014,0.0
2019-02-19,-0.0,-0.7900111792609602,-0.0,1.0,-0.5678158141221259,-0.6635948877541771,0.0
2019-02-20,-0.0,-0.7929763056092843,-0.0,1.0,-0.5654315764023211,-0.6638358317214701,0.0
2019-02-21,-0.0,-0.7813689361445055,-0.0,1.0,-0.5671479490122636,-0.672083610221712,0.0
2019-02-22,-0.0,-0.778647170780339,-0.0,1.0,-0.5700432011117489,-0.6723663937645388,0.0
2019-02-25,-0.0,-0.7737294808892119,-0.0,1.0,-0.576079714095342,-0.6788418438427525,0.0
2019-02-26,-0.0,-0.775685657201671,-0.0,1.0,-0.5723799721499061,-0.679118483986196,0.0
2019-02-27,-0.0,-0.7943037974683544,-0.0,1.0,-0.5716285296981499,-0.6769109055501461,0.0
2019-02-28,-0.0,-0.7936459632999603,-0.0,1.0,-0.5706460545935912,-0.6788290070296095,0.0
2019-03-01,-0.0,-0.7957804365695498,-0.0,1.0,-0.5665662008707035,-0.6820714220476756,0.0
2019-03-04,-0.0,-0.7932933694428385,-0.0,1.0,-0.5679639716398381,-0.6816480540425403,0.0
2019-03-05,-0.0,-0.7875947286727335,-0.0,1.0,-0.5766503332623186,-0.679246431506224,0.0
2019-03-06,-0.0,-0.7884597827079338,-0.0,1.0,-0.5757631090416628,-0.6790833561581302,0.0
2019-03-07,-0.0,-0.7799064853048336,-0.0,1.0,-0.5876244838474617,-0.6686907942676706,0.0
2019-03-08,-0.0,-0.7782734912146678,-0.0,1.0,-0.6039113827349122,-0.6735828877005348,0.0
2019-03-11,-0.0,-0.7761964774229244,-0.0,1.0,-0.6081209848461562,-0.6894845234070022,0.0
2019-03-12,-0.0,-0.7569090003734595,-0.0,1.0,-0.6265093987302377,-0.7287439312834558,0.0
2019-03-13,-0.0,-0.7763744659618922,-0.0,1.0,-0.6259082545919481,-0.7161879814139146,0.0
2019-03-14,-0.0,-0.7769012503507842,-0.0,1.0,-0.6243335100246328,-0.716846995728228,0.0
2019-03-15,-0.0,-0.7700779025748521,-0.0,1.0,-0.6236273190876951,-0.7349122422801363,0.0
2019-03-18,-0.0,-0.7656820855780544,-0.0,1.0,-0.6118954734039259,-0.7185584246702583,0.0
2019-03-19,-0.0,-0.766719424013903,-0.0,1.0,-0.6113955870030723,-0.7252893895664587,0.0
2019-03-20,-0.0,-0.7706903512313282,-0.0,1.0,-0.6024347069966771,-0.7323375050464271,0.0
2019-03-21,-0.0,-0.7708262179029404,-0.0,1.0,-0.6080044710777159,-0.7260843915918899,0.0
2019-03-22,-0.0,-0.7632975402671994,-0.0,1.0,-0.6410912723186416,-0.7170995130478213,0.0
2019-03-25,-0.0,-0.7274250085305705,-0.0,1.0,-0.6567608648447436,-0.7178397493563298,0.0
2019-03-26,-0.0,-0.7325295198928249,-0.0,1.0,-0.6536747982677509,-0.729320497242733,0.0
2019-03-27,-0.0,-0.7223190932868352,-0.0,1.0,-0.6623178478017188,-0.729075850043592,0.0
2019-03-28,-0.0,-0.7196771378708552,-0.0,1.0,-0.6581899775617053,-0.7385315382697581,0.0
2019-03-29,-0.0,-0.7136845386533666,-0.0,1.0,-0.6591957605985038,-0.7443266832917707,0.0
2019-04-01,-0.0,-0.7161529822810082,-0.0,1.0,-0.6580671325180933,-0.7453206887946093,0.0
2019-04-02,-0.0,-0.718708992063988,-0.0,1.0,-0.6645941385990127,-0.741111041679685,0.0
2019-04-03,-0.0,-0.7220146930643755,-0.0,1.0,-0.6494209936496077,-0.7415016809861785,0.0
2019-04-04,-0.0,-0.7201333291797762,-0.0,1.0,-0.6460546400423662,-0.7489486308837731,0.0
2019-04-05,-0.0,-0.7217434589179604,-0.0,1.0,-0.6464549046448682,-0.7428678094764023,0.0
2019-04-08,-0.0,-0.7201331218313582,-0.0,1.0,-0.6465428758047961,-0.7436471649404373,0.0
2019-04-09,-0.0,-0.7204354587869362,-0.0,1.0,-0.6467185069984448,-0.7432970451010886,0.0
2019-04-10,-0.0,-0.7195918621290363,-0.0,1.0,-0.6464256828221241,-0.7447893983699371,0.0
2019-04-11,-0.0,-0.7242271254051359,-0.0,1.0,-0.661867364746946,-0.7303353278484168,0.0
2019-04-12,-0.0,-0.7224959461145066,-0.0,1.0,-0.6621866034676313,-0.7336909068230011,0.0
2019-04-15,-0.0,-0.7224372580846549,-0.0,1.0,-0.6643463603446124,-0.7347047072043951,0.0
2019-04-16,-0.0,-0.7215008115869648,-0.0,1.0,-0.6661880384567362,-0.7338306904732177,0.0
2019-04-17,-0.0,-0.7174688614883895,-0.0,1.0,-0.6584152218814546,-0.7536145709457345,0.0
2019-04-18,-0.0,-0.7121710011579508,-0.0,1.0,-0.6589052671110694,-0.7585203267298846,0.0
2019-04-22,-0.0,-0.7135550674615626,-0.0,1.0,-0.6626294320677754,-0.7615625980545969,0.0
2019-04-23,-0.0,-0.6974897621057239,-0.0,1.0,-0.6506299040295102,-0.7779861827503204,0.0
2019-04-24,-0.0,-0.6080343435492125,-0.0,1.0,-0.5375561494285552,-0.697418547790982,0.0
2019-04-25,-0.0,-0.624439113870467,-0.0,1.0,-0.5167489770001411,-0.6809087060815577,0.0
2019-04-26,-0.0,-0.6205932203389831,-0.0,1.0,-0.5206497175141244,-0.6836440677966102,0.0
2019-04-29,-0.0,-0.615653941721256,-0.0,1.0,-0.5188332956855659,-0.689095324147278,0.0
2019-04-30,-0.0,-0.614574510136089,-0.0,1.0,-0.5193122141284093,-0.6895646281551754,0.0
2019-05-01,-0.0,-0.6167640995227202,-0.0,1.0,-0.5215058318506594,-0.68589906520941,0.0
2019-05-02,-0.0,-0.6167701863354037,-0.0,1.0,-0.5110389610389611,-0.6954827780914737,0.0
2019-05-03,-0.0,-0.6123624047417442,-0.0,1.0,-0.5141687835167936,-0.6959074230877788,0.0
2019-05-06,-0.0,-0.6069173525763897,-0.0,1.0,-0.5165182094937422,-0.6953715187732551,0.0
2019-05-07,-0.0,-0.6004798870853917,-0.0,1.0,-0.5221736062103035,-0.7002399435426958,0.0
2019-05-08,-0.0,-0.6257444998176735,-0.0,1.0,-0.6604473076455574,-0.7525829585511122,0.0
2019-05-09,-0.0,-0.6308050484009312,-0.0,1.0,-0.6605195441735081,-0.7720254870726627,0.0
2019-05-10,-0.0,-0.6314950492014346,-0.0,1.0,-0.6671469298917875,-0.7668679684865577,0.0
2019-05-13,-0.0,-0.6305927811340428,-0.0,1.0,-0.668220429942654,-0.7677941672544389,0.0
2019-05-14,-0.0,-0.5764032631194448,-0.0,1.0,-0.6988006818458542,-0.768720321441617,0.0
2019-05-15,-0.0,-0.5781906792567774,-0.0,1.0,-0.70246725555894,-0.7653365823941517,0.0
2019-05-16,-0.0,-0.5809361287176987,-0.0,1.0,-0.6989882983910287,-0.7673391028766454,0.0
2019-05-17,-0.0,-0.5800987142770093,-0.0,1.0,-0.6880141368594235,-0.7785936262263116,0.0
2019-05-20,-0.0,-0.5631819567205121,-0.0,1.0,-0.6982932032916794,-0.786345626333435,0.0
2019-05-21,-0.0,-0.561630067310328,-0.0,1.0,-0.6979867815916913,-0.786129808424451,0.0
2019-05-22,-0.0,-0.5590565577766943,-0.0,1.0,-0.6998720136518771,-0.7883349585568015,0.0
2019-05-23,-0.0,-0.5631186234201311,-0.0,1.0,-0.7007461550175118,-0.781696360590833,0.0
2019-05-24,-0.0,-0.5452611747546263,-0.0,1.0,-0.7049135494849433,-0.7885077030599532,0.0
2019-05-28,-0.0,-0.5449794926325384,-0.0,1.0,-0.7052711529697706,-0.7878474859486556,0.0
2019-05-29,-0.0,-0.5570268468577662,-0.0,1.0,-0.7051087812859826,-0.7679837585600874,0.0
2019-05-30,-0.0,-0.5525406257579432,-0.0,1.0,-0.703674508852777,-0.7755578462284743,0.0
2019-05-31,-0.0,-0.5577750833585935,-0.0,1.0,-0.7005759321006365,-0.7728705668384358,0.0
2019-06-03,-0.0,-0.5680164266086903,-0.0,1.0,-0.7125343479179878,-0.7390766071806021,0.0
2019-06-04,-0.0,-0.5600338133623162,-0.0,1.0,-0.7206170938622709,-0.7383691090782839,0.0
2019-06-05,-0.0,-0.5593837450726687,-0.0,1.0,-0.7225649204104354,-0.7271085968765985,0.0
2019-06-06,-0.0,-0.5728032717868528,-0.0,1.0,-0.696096710170205,-0.7382871233535815,0.0
2019-06-07,-0.0,-0.5805532221288852,-0.0,1.0,-0.686697467898716,-0.7328693147725909,0.0
2019-06-10,-0.0,-0.5819065039431467,-0.0,1.0,-0.6834387837716274,-0.7332453746739033,0.0
2019-06-11,-0.0,-0.5868265272394002,-0.0,1.0,-0.689053156645332,-0.7290182998287208,0.0
2019-06-12,-0.0,-0.5818050844914008,-0.0,1.0,-0.6888075156826845,-0.7308581204790346,0.0
2019-06-13,-0.0,-0.5966477426331441,-0.0,1.0,-0.6865218827911448,-0.7206452194286744,0.0
2019-06-14,-0.0,-0.5981547153934004,-0.0,1.0,-0.6898779828094008,-0.717316823946625,0.0
2019-06-17,-0.0,-0.5946002762928705,-0.0,1.0,-0.6887200432458406,-0.7198630548381284,0.0
2019-06-18,-0.0,-0.6125982355243744,-0.0,1.0,-0.6886874830628407,-0.7097648369516124,0.0
2019-06-19,-0.0,-0.6079362693521719,-0.0,1.0,-0.6948143694573876,-0.7033819329625732,0.0
2019-06-20,-0.0,-0.6117363827866386,-0.0,1.0,-0.6937105025579297,-0.7038519410171532,0.0
2019-06-21,-0.0,-0.6127235503101102,-0.0,1.0,-0.6942554344553501,-0.7037694947913531,0.0
2019-06-24,-0.0,-0.6171233703524868,-0.0,1.0,-0.6927510864316756,-0.7079913085465959,0.0
2019-06-25,-0.0,-0.6097111989618855,-0.0,1.0,-0.6974077315387633,-0.7106557624407762,0.0
2019-06-26,-0.0,-0.6099849170437406,-0.0,1.0,-0.69420814479638,-0.7123981900452488,0.0
2019-06-27,-0.0,-0.6285810376983519,-0.0,1.0,-0.7579111505182377,-0.6709878619255816,0.0
2019-06-28,-0.0,-0.6362719016603982,-0.0,1.0,-0.7514295324587958,-0.6701220071553069,0.0
2019-07-01,-0.0,-0.6362246146317593,-0.0,1.0,-0.7490212870075851,-0.6732627844384634,0.0
2019-07-02,-0.0,-0.6476555317192767,-0.0,1.0,-0.7372969659822249,-0.6797119215445909,0.0
2019-07-03,-0.0,-0.6423100490196078,-0.0,1.0,-0.7450674019607842,-0.6763174019607843,0.0
2019-07-05,-0.0,-0.6227858169914645,-0.0,1.0,-0.7540306543885948,-0.6825343408694587,0.0
2019-07-08,-0.0,-0.6255008104719088,-0.0,1.0,-0.7480196959965746,-0.6848640548062513,0.0
2019-07-09,-0.0,-0.6228721616087528,-0.0,1.0,-0.746279147947801,-0.6870205678310565,0.0
2019-07-10,-0.0,-0.6229152002937847,-0.0,1.0,-0.7444685864675459,-0.6929032652936317,0.0
2019-07-11,-0.0,-0.6254434250764526,-0.0,1.0,-0.738960244648318,-0.6937003058103975,0.0
2019-07-12,-0.0,-0.6302898727984345,-0.0,1.0,-0.7362402152641878,-0.6911692759295499,0.0
2019-07-15,-0.0,-0.6339799290172561,-0.0,1.0,-0.7343042467262269,-0.6913168522824623,0.0
2019-07-16,-0.0,-0.6384111634738968,-0.0,1.0,-0.7377440479833527,-0.6840075892037456,0.0
2019-07-17,-0.0,-0.635868900574783,-0.0,1.0,-0.7332456891280421,-0.6882414088296441,0.0
2019-07-18,-0.0,-0.6367885620016497,-0.0,1.0,-0.7317997128280329,-0.6864326520636667,0.0
2019-07-19,-0.0,-0.6357007749100005,-0.0,1.0,-0.7316187686863139,-0.6835072304594545,0.0
2019-07-22,-0.0,-0.6193966043727861,-0.0,1.0,-0.7250519115671187,-0.7091730792720167,0.0
2019-07-23,-0.0,-0.6216662084135276,-0.0,1.0,-0.722512449210277,-0.7108422692695444,0.0
2019-07-24,-0.0,-0.621465046137307,-0.0,1.0,-0.6785916922985039,-0.6861468629617463,0.0
2019-07-25,-0.0,-0.6166820633548887,-0.0,1.0,-0.685192359269303,-0.6780999493399291,0.0
2019-07-26,-0.0,-0.617703007965759,-0.0,1.0,-0.682350493401498,-0.6722446795862561,0.0
2019-07-29,-0.0,-0.6170713540890809,-0.0,1.0,-0.6892596454640251,-0.6729629077908535,0.0
2019-07-30,-0.0,-0.618898623279099,-0.0,1.0,-0.6892246260206211,-0.6717921211037606,0.0
2019-07-31,-0.0,-0.6547170938638944,-0.0,1.0,-0.6767640556850093,-0.6559419250761785,0.0
2019-08-01,-0.0,-0.6656419745717185,-0.0,1.0,-0.6706560019101055,-0.6482122604906583,0.0
2019-08-02,-0.0,-0.6627164179104478,-0.0,1.0,-0.668089552238806,-0.6542686567164179,0.0
2019-08-05,-0.0,-0.659090231170768,-0.0,1.0,-0.6713199105145414,-0.6524086502609993,0.0
2019-08-06,-0.0,-0.6583193227737958,-0.0,1.0,-0.6409757248621066,-0.6503259298587146,0.0
2019-08-07,-0.0,-0.6358707112088442,-0.0,1.0,-0.7162092960207248,-0.6602403831671537,0.0
2019-08-08,-0.0,-0.638493547219877,-0.0,1.0,-0.7161982872994814,-0.6606259799782898,0.0
2019-08-09,-0.0,-0.6224609199195896,-0.0,1.0,-0.6999309910288337,-0.6779981397581686,0.0
2019-08-12,-0.0,-0.6224893578751723,-0.0,1.0,-0.7068169554529647,-0.6684753282570898,0.0
2019-08-13,-0.0,-0.6160275614140204,-0.0,1.0,-0.7082384661473937,-0.6715398442180947,0.0
2019-08-14,-0.0,-0.6176470588235294,-0.0,1.0,-0.7029202321823947,-0.6714738794805817,0.0
2019-08-15,-0.0,-0.6380181404555796,-0.0,1.0,-0.6901350193517889,-0.6262888882323396,0.0
2019-08-16,-0.0,-0.6363072194804811,-0.0,1.0,-0.6943172079553177,-0.6245456426017317,0.0
2019-08-19,-0.0,-0.6425582080754495,-0.0,1.0,-0.6885057471264369,-0.6161803713527851,0.0
2019-08-20,-0.0,-0.6453954910202522,-0.0,1.0,-0.6859880661944093,-0.6079774257076511,0.0
2019-08-21,-0.0,-0.6508514386376981,-0.0,1.0,-0.6885496183206107,-0.5965648854961833,0.0
2019-08-22,-0.0,-0.6533987427295693,-0.0,1.0,-0.6913518594677164,-0.5927971329534105,0.0
2019-08-23,-0.0,-0.6534563295043919,-0.0,1.0,-0.6918240841387819,-0.5925262199242046,0.0
2019-08-26,-0.0,-0.6478327948068582,-0.0,1.0,-0.6866649200943149,-0.5764562046982796,0.0
2019-08-27,-0.0,-0.6447834931705899,-0.0,1.0,-0.6785818076140657,-0.5827375762859633,0.0
2019-08-28,-0.0,-0.6418465471659742,-0.0,1.0,-0.6825484442636762,-0.5808372795677057,0.0
2019-08-29,-0.0,-0.6458955548467539,-0.0,1.0,-0.6808942500072491,-0.5728825354481398,0.0
2019-08-30,-0.0,-0.6473282885390391,-0.0,1.0,-0.6791626801194515,-0.5728160969528283,0.0
2019-09-03,-0.0,-0.6541663041271499,-0.0,1.0,-0.6703500681574291,-0.575799762174077,0.0
2019-09-04,-0.0,-0.6639644351464434,-0.0,1.0,-0.6712284983728498,-0.5704323570432357,0.0
2019-09-05,-0.0,-0.6776466494621162,-0.0,1.0,-0.6733261808797518,-0.5486705135268362,0.0
2019-09-06,-0.0,-0.6771080846131555,-0.0,1.0,-0.6745580991017096,-0.5460156476383656,0.0
2019-09-09,-0.0,-0.6708710276038041,-0.0,1.0,-0.6756263048016701,-0.553032938993273,0.0
2019-09-10,-0.0,-0.6650140616392682,-0.0,1.0,-0.7021251920790931,-0.5321968049636137,0.0
2019-09-11,-0.0,-0.66728425440755,-0.0,1.0,-0.716295631531714,-0.5113915988767623,0.0
2019-09-12,-0.0,-0.6664641203703704,-0.0,1.0,-0.7148437499999999,-0.5122106481481482,0.0
2019-09-13,-0.0,-0.6647183078214068,-0.0,1.0,-0.7168899563066061,-0.5119939813073294,0.0
2019-09-16,-0.0,-0.6654417083827657,-0.0,1.0,-0.7159640035880668,-0.51219653346451,0.0
2019-09-17,-0.0,-0.6504747568318666,-0.0,1.0,-0.7231067623899954,-0.5212482630847615,0.0
2019-09-18,-0.0,-0.6532738956753315,-0.0,1.0,-0.7224859607479882,-0.5189312800324206,0.0
2019-09-19,-0.0,-0.6442018942018941,-0.0,1.0,-0.7325594825594824,-0.5107415107415108,0.0
